gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GUCY1A2	1994.9522937257464	1.4097601132668354	0.05897027259956007	23.90628449082924	2.6348539462143467e-126	7.791639526662426e-126
TMCO6	585.9010584787352	-1.0735222565759164	0.04490781791116996	-23.905019359867367	2.71590239148006e-126	8.030116399864864e-126
LIPT1P1	5.290554818827814	-4.611623531519968	0.19291648067104844	-23.90476705504222	2.7323611035949468e-126	8.077578079535671e-126
GAS7	32793.53841249128	-1.6598692600876015	0.0694399517138458	-23.903663800455035	2.8055077449590005e-126	8.292585141726201e-126
PROB1	387.81395411656	1.6595583901518487	0.06943306662436798	23.901556863821657	2.9506741303276216e-126	8.720374229308521e-126
FSTL5	3481.2010221141722	-3.190572463364246	0.1335257678294125	-23.894807086527308	3.468154220479493e-126	1.024820233001762e-125
MARCH1	848.1370190383271	1.5792989726555386	0.06610296510870942	23.891499724079058	3.7538567874470886e-126	1.1090788296186224e-125
CACNA1C-AS2	25.529705105747894	-1.684756263517945	0.07052533853002478	-23.888666096947453	4.0172499407890694e-126	1.1867220279970325e-125
ARTN	159.1162542352943	-1.9810215726241482	0.08293349052588544	-23.886870793239144	4.193594609226323e-126	1.238631273402876e-125
GBP5	52.33045615723308	3.130834589180185	0.13109177205434652	23.882769605725063	4.625967344167701e-126	1.366134983850506e-125
KHDC1L	33.81522025668142	-1.8753678370186129	0.07852468949995021	-23.882524706064604	4.653150771531726e-126	1.373958575510824e-125
GTPBP4	1598.0896807327908	0.5935044331278639	0.024851151327579528	23.88237169797439	4.670215273152648e-126	1.3787924217514398e-125
PATZ1	2455.33682702256	0.7695038367518118	0.032221195538471185	23.881914494235517	4.721578871737591e-126	1.3937494851332354e-125
PHOSPHO2	79.2601824952886	1.1342335034923505	0.04749894962025149	23.879128118840814	5.0470283348909535e-126	1.4895967187131e-125
HES6	2507.5135728148484	1.9903125130700627	0.08336700821688094	23.874102665316055	5.6916499884059636e-126	1.679603037861647e-125
DAPL1	23.02446457987556	2.891898865141832	0.12114093115685413	23.872186201023837	5.958580091806572e-126	1.7581128965758012e-125
PRMT6	703.4831802074845	0.8572742066195219	0.03591451389931388	23.8698540936092	6.300313237462351e-126	1.858667230624285e-125
CHPF	5321.47497288643	1.5118049642534261	0.06334390236703455	23.866621849306842	6.806528857122266e-126	2.007708793954782e-125
ZNF812P	24.304702689684117	2.8729531586793042	0.12039360796067447	23.863004085879123	7.421421320571322e-126	2.1887575613296719e-125
ZNF610	315.18362908412695	0.8748093623395364	0.036660982968945814	23.86213602293631	7.577028127711202e-126	2.2343181919257605e-125
ST18	4654.063221745866	-2.844009089849421	0.11918869699568202	-23.861399289837475	7.711645406109249e-126	2.273676817658798e-125
C9orf163	71.20018727486563	-1.3696160661696335	0.05739994909434771	-23.8609282373824	7.798965597263659e-126	2.2990809130518232e-125
COMMD3	1471.1191517112961	-0.87680240116513	0.03674818434109214	-23.85974754634835	8.022195257256172e-126	2.364536697600039e-125
SHMT2	2952.2452308065385	1.1109563331404704	0.046567214557396104	23.857049293149554	8.556581968710499e-126	2.5216727996769246e-125
KLF10	843.0215085172546	1.960307454961539	0.08217543290774657	23.855152149453946	8.95344617981385e-126	2.638239657254757e-125
DCTN2	8124.048886735642	-0.7471056716458615	0.03132414482164703	-23.85079228498403	9.93651520403526e-126	2.9274785787188836e-125
ALAD	5370.779143533632	-0.9068545502722422	0.03802268794685127	-23.850353545226948	1.004122282245629e-125	2.957888821936724e-125
LINC01481	359.1697676703125	-1.8104197476134893	0.07590993371630463	-23.849576188269427	1.0229455145270038e-125	3.0128906572818465e-125
ZNF839	417.21793603142567	0.6748960438739512	0.028298969069601446	23.848785523389253	1.0424523559671912e-125	3.069889332806761e-125
LINC00880	12.889719669729615	3.2505332942649368	0.13630176425277538	23.848064712036546	1.0605591900806034e-125	3.12274888506175e-125
PNPLA5	49.5239435278854	-3.710005660652626	0.15558672219358083	-23.845258826371065	1.1340831948706622e-125	3.3387409256992294e-125
GDAP1L1	2066.008331505666	-1.710461313062479	0.07174945768461696	-23.839362251085014	1.305595160905173e-125	3.842533625223281e-125
VWA3B	59.85653797897031	2.6204631141095485	0.10992169266838228	23.839362827272897	1.3055771959908934e-125	3.842533625223281e-125
ATP1B3	5062.008760231684	-0.8743024179782061	0.03667532129279283	-23.838984558535216	1.317424461520122e-125	3.876774603780226e-125
GPNMB	2113.029943345314	3.0598067362870873	0.1283647743998526	23.836809986171726	1.3876432474860127e-125	4.082802282209364e-125
PSTK	291.36364467160706	-0.7621722998333682	0.03198054409114494	-23.832374385537904	1.5426673825985542e-125	4.538251106883563e-125
ANKRD36	1643.2904677094616	1.938531547982987	0.08134853658074064	23.829949860978036	1.6345926098517093e-125	4.807966895052275e-125
ISY1	1303.6624264405878	-0.5183346744888816	0.021752991833757937	-23.82820158487306	1.7042523665641694e-125	5.012121211834124e-125
KIAA1549	1806.2703115178424	2.5322009568029094	0.10627705709867276	23.826412077367664	1.778624842345777e-125	5.230072930910814e-125
ACHE	3393.642595174913	-1.9527066717933161	0.08196576267724719	-23.82344295974405	1.909237035606586e-125	5.613309420265435e-125
MRPL21	1425.0877346343952	-0.8260210805946411	0.034678696726117814	-23.81926538699864	2.1093796565167985e-125	6.200827297973642e-125
VSIG10L	373.8158747346467	-1.33663428205195	0.05611925249497162	-23.817749214883335	2.1870864981531446e-125	6.428306891184632e-125
GPR157	95.06553473372423	1.991199099732421	0.08361536813342647	23.813793375340172	2.4035508935181005e-125	7.063496503400133e-125
FAM126B	3224.4100697540844	-1.243532965485511	0.05222381482991524	-23.811607205170713	2.5322222675416795e-125	7.440532441311291e-125
GLRA2	639.540102143968	-2.927666206950734	0.1229602617544602	-23.809856657567966	2.640193911265355e-125	7.756643022570244e-125
SNRPGP10	35.898970821578374	1.2651156716870153	0.053137241084136255	23.808456101133686	2.729878359941499e-125	8.018942020511081e-125
PLEKHA1	2939.725768357454	-1.0380814655443107	0.04360471435078675	-23.806633778019023	2.8511384396964243e-125	8.373902316530793e-125
ZNF844	1073.9767390119632	1.1595791332702077	0.048712093432991016	23.804748503887225	2.9822484753904124e-125	8.757683124421202e-125
FABP3	1261.1097769163366	-2.4626182407310915	0.1034665819242172	-23.80109785142806	3.2534844850118346e-125	9.55278423258794e-125
SLC5A8	11.763405970336434	-3.060631792894719	0.1285959160778721	-23.80038096265307	3.3095726396877765e-125	9.716033017561752e-125
OSR2	17.175204747630954	3.61458534807255	0.1518715291599899	23.800282831581587	3.3173249822377515e-125	9.737353330432585e-125
DLL1	1094.1856115935009	2.2578364932759487	0.09486812422324441	23.79973791789949	3.360704069735566e-125	9.863227185612933e-125
MRPL41	4352.118723983877	-1.5976412892463008	0.06713049046846854	-23.799040914153892	3.41701698640546e-125	1.0027017358808226e-124
PLPP7	1201.5072274228107	-0.9710996033624899	0.04081610325947401	-23.792070428405818	4.0346777407081923e-125	1.1837755213842197e-124
ZNF34	1006.7334595816648	-1.0838186815669357	0.0455638305873353	-23.786820984892977	4.572351727158121e-125	1.3413311709785382e-124
MTMR1	2712.6026905029908	-0.5628420484392819	0.023666015455774347	-23.78271278877037	5.042551879782566e-125	1.4790493129895078e-124
TGM5	13.353957799116978	3.3202129413755723	0.13962261743792237	23.779907598794104	5.391054018410712e-125	1.5810363850923505e-124
C1S	2045.8607677863981	1.9237864521472903	0.0809011361862429	23.779473847172333	5.447046702866181e-125	1.5972216626731114e-124
FAM58A	952.5681553666332	-1.0605560179666613	0.04460782191867899	-23.775113250319137	6.043235298961697e-125	1.7717788707726002e-124
NME7	460.51235295890416	0.9596101478004108	0.04036209126905957	23.775035376722926	6.054454175662037e-125	1.7748062159427053e-124
IL10RB	697.3087030114497	0.9181267868246926	0.038617291272304295	23.775017785443655	6.056991344471856e-125	1.7752880825567069e-124
MTATP6P1	79943.78034322117	-2.1380925064813434	0.08994375614374583	-23.771438931950964	6.595872757034093e-125	1.932947698389345e-124
SLC45A4	2240.5327822293198	-1.2752507937379371	0.053646509523161016	-23.771365650310727	6.607393127102169e-125	1.9360382810642037e-124
PRR14	3297.0024290201454	-1.0200839604524448	0.042914113462634275	-23.770360800780413	6.767403327817327e-125	1.9826306786139754e-124
AC079354.3	6.641814710023644	-2.4974471056567626	0.10511868719590303	-23.758355172400783	9.006323390450057e-125	2.6381730308818326e-124
LCTL	47.23824348127203	1.9793201496647783	0.08332628471653042	23.753850977494945	1.0025361010443433e-124	2.9362413264485174e-124
LPL	3244.696196489546	2.064181322867571	0.0868999738855096	23.75353214245061	1.0101711533452727e-124	2.9581669848625496e-124
AC093690.1	18.85096524237037	-2.004376743450208	0.08438417770139475	-23.7529925401771	1.023225330129434e-124	2.995953110406971e-124
STAC2	3741.323525912731	-2.0319105161661173	0.08554695763050968	-23.751990397393765	1.047917810245372e-124	3.067799458632297e-124
EIF5A	6994.529689553042	0.7387563797701362	0.031108949306206786	23.74739090345109	1.1691005593881367e-124	3.4220601437856902e-124
DLEU7-AS1	9.961950116129717	2.8636341643880407	0.12059694280046884	23.745495514973435	1.2230197097991768e-124	3.5793590092973843e-124
DNAH12	67.27368472913358	2.572244192976931	0.10832591810275694	23.745417883621577	1.2252802854107417e-124	3.5854468902491914e-124
C17orf53	99.72008508992559	1.3691763500155516	0.057662036262698245	23.74484910275838	1.241970547074778e-124	3.6337512826074776e-124
P2RY1	883.8716128734374	2.368125101692824	0.09973716679895386	23.74365723127462	1.2776844127397251e-124	3.737692426021466e-124
FUT11	1028.3631876823383	0.8099293103711627	0.03411262773739665	23.74280036724528	1.303991659810822e-124	3.814089235172306e-124
SHANK1	5111.892331034413	-2.136034805103423	0.0899665252434663	-23.742550902381883	1.3117518068781762e-124	3.836222502764256e-124
NPIPA7	149.2539289240116	2.6998555407898452	0.11372423539921166	23.740371006341896	1.3815539452346763e-124	4.039764567348953e-124
ZFP82	614.7429074101113	0.8665112815760457	0.03650196902371466	23.738754504259465	1.435698972095027e-124	4.197470939160273e-124
OR1F2P	10.227866383188854	-3.8736042321312643	0.16320736773802388	-23.73424855640752	1.598069632754735e-124	4.671497461327169e-124
IGLC2	75.81313224906563	3.847194715507308	0.1621258919164634	23.729674945995697	1.7816309516595095e-124	5.207320234060564e-124
ZNF480	611.6438397157453	1.0029295781545806	0.04226610517126509	23.728933008864733	1.8133319659018742e-124	5.2991960038826535e-124
SLC36A1	5186.548616861291	-2.1093244315966726	0.08889816185082895	-23.727424591029422	1.8795292999039888e-124	5.4918403540203006e-124
GOLM1	9076.687541794176	0.6983371153837008	0.029435821449304365	23.724057322008388	2.036135707629865e-124	5.948557598062434e-124
MBD4	1729.056713848207	-0.7827734083657605	0.03300473167569744	-23.717005672315295	2.4075722200100325e-124	7.032673108340345e-124
LAMP1	6812.536839420143	0.8571676609769094	0.03615649426287991	23.707156306271685	3.0422024288633034e-124	8.885162649378537e-124
AC073410.1	11.547966458543478	2.6264392587646417	0.11078759220822193	23.706980235009787	3.054950136218298e-124	8.921082895948569e-124
SUMO4	23.23066868702319	2.463332541157348	0.10394257567693216	23.698975372841684	3.6944764932538112e-124	1.0787046264169811e-123
ARSA	2188.6387808452473	-0.9297306974266203	0.03923138325196983	-23.698646857677087	3.7234032290729507e-124	1.0869908765702612e-123
PTGES3L	121.03407255841884	-1.4827646440333602	0.06257386591489915	-23.69622880660641	3.943392485686153e-124	1.1510442931192015e-123
SPTSSB	808.2377838350404	-1.997040259130115	0.08429923743458358	-23.68989708453559	4.582870621936384e-124	1.3375063151581705e-123
CD9	2851.5326260326674	1.8164732353003656	0.07668660247869055	23.686969778132	4.912544407200284e-124	1.433510755651748e-123
DUSP6	1984.8396780243443	2.3360994081319113	0.09865034644641058	23.68060014265577	5.713987339908473e-124	1.6671319397836025e-123
VAV1	162.67283412826436	2.52649637374579	0.10669139026108637	23.68041476976874	5.739170069132121e-124	1.6742335233968513e-123
DGUOK-AS1	27.211975807205565	-1.5774175802112393	0.06661796936368813	-23.67855993327608	5.997329242555201e-124	1.7492870498760742e-123
ABHD6	1781.1138927018233	-0.8673087546692695	0.03663434644702046	-23.67474347941614	6.565546266954342e-124	1.914742228014627e-123
GALNT15	2683.8680204679195	2.0908112340848377	0.08831613554068747	23.674170311965195	6.655404731342769e-124	1.9406632842442186e-123
SFTPC	181.9027648302028	-2.6225162927633745	0.11079558031719948	-23.66986377304317	7.371012002872532e-124	2.1490133585839636e-123
ARHGAP26	5466.671537415427	-1.0392499885128437	0.043915091749462905	-23.664985022502066	8.274908621188404e-124	2.412189880009622e-123
TM4SF20	12.424903635575427	-2.6372144684775174	0.11146087910326946	-23.660449205986573	9.214226322363146e-124	2.6856131633616957e-123
C2CD4A	57.65529574724496	3.9280693516201786	0.16605016788983407	23.65591918116129	1.0258550887833542e-123	2.989557460669133e-123
C1orf115	3625.9387651951183	-2.6263319801463476	0.11103160236218766	-23.65391405934314	1.0757756673730734e-123	3.1345768419410136e-123
LINC01619	200.8923044137727	-2.9369468040187514	0.12417992368481193	-23.65073771081694	1.1598652102567002e-123	3.379100052517394e-123
PDGFD	210.59032082882996	3.04496234584284	0.12875707518559845	23.648893402196673	1.2116693860823032e-123	3.529506602202804e-123
LAMP2	4743.978937525969	1.2560256430554217	0.053120349102925485	23.644905657938324	1.3317114156809488e-123	3.878611937917604e-123
ZDHHC16	1318.2748331979278	-0.6258552790399223	0.02647668919938571	-23.637973552012042	1.5693194213762797e-123	4.569975899998451e-123
PLEKHS1	26.460056150297902	4.2873993425375705	0.18147480892214818	23.625313992626076	2.117724230021979e-123	6.16606826358927e-123
MEAF6	2865.115579700435	-0.6215897368825443	0.02631312292406008	-23.62280367391047	2.2473502069446824e-123	6.54253491245308e-123
SOS2	2277.3633601090014	0.7121632803968144	0.030154838199759875	23.616882825870558	2.585324729958067e-123	7.525351257320448e-123
CASC4	5807.80080216056	0.7077459121842552	0.029969769824964593	23.615326921687206	2.682263872077159e-123	7.806377806959183e-123
MAPKAPK2	3048.3009580291605	0.9203974729832595	0.03897735374740708	23.61364701533869	2.7910062079431488e-123	8.121668672462477e-123
RNASEL	378.2869790848955	1.5741758021764656	0.06667734256628446	23.608856345940378	3.125886915825778e-123	9.094820613658837e-123
CHRNA2	285.23622134859465	-3.191381242015754	0.13518307648073422	-23.607845930851983	3.201485551807387e-123	9.313412514348761e-123
USP32P1	4580.7544229843825	-2.395700424831768	0.10148629606053793	-23.606147015186178	3.332733852102423e-123	9.693806661150375e-123
JAKMIP2-AS1	12.454491753809755	2.673389020435832	0.11325208004280175	23.60565050483372	3.372095885029143e-123	9.806862202151198e-123
NRXN3	12428.00201902369	-2.245473168610591	0.09512504615989781	-23.605488346740195	3.3850516155761465e-123	9.843100044590164e-123
YLPM1	6335.714827853888	0.6666814903670696	0.028243007737224834	23.605187399653982	3.409227806620054e-123	9.911949520578452e-123
AIF1	356.0449656861213	2.5230245774315496	0.10688562114940668	23.604901672459942	3.432340810845956e-123	9.977688208474376e-123
ANAPC5	6569.3235302221265	-0.5620212852184011	0.02380963704121355	-23.604781721181396	3.44209044754147e-123	1.0004566531160465e-122
PSG8-AS1	40.25638526205355	-2.8640104421496986	0.12135514021743576	-23.600240064146952	3.832300296821768e-123	1.1137097323551064e-122
NDUFS1	6015.360151492348	0.7660886423045328	0.032470241875180904	23.59356130605555	4.4877220826537576e-123	1.3039920050664638e-122
MON1B	2599.572091006366	0.5716391068482941	0.024231919332816435	23.590335499101112	4.843243105194222e-123	1.4070895758248477e-122
COG1	3621.3133352060413	-0.8400561685551868	0.035616211733008565	-23.58634250190723	5.322490890088414e-123	1.546097631455006e-122
DNAH9	555.2459282710441	2.780754527819545	0.11792586824150554	23.580530457700053	6.105896534354069e-123	1.7734050852190013e-122
ZFR2	867.9531341881536	-2.746619984769544	0.11649183787786745	-23.577789094967834	6.514365575017336e-123	1.8917649087643506e-122
ACAP2-IT1	49.41406180079968	-2.3684257368764072	0.10045329615605372	-23.577382002448868	6.577306334853044e-123	1.9097637563734614e-122
EDEM3	2532.768424018444	0.8288208167900792	0.03515475916043418	23.576347458608016	6.74000261735197e-123	1.956717779576601e-122
SARM1	2242.8226810854003	1.0360085068363645	0.043946720168174844	23.574193998363885	7.0916620852619e-123	2.0585087490260662e-122
WDR63	36.70070775868117	3.945480716719224	0.16737276469525886	23.573015143191853	7.291865665563607e-123	2.1163130495995326e-122
ANXA3	298.32165958474116	-2.4493840885100435	0.10394099906387747	-23.56513897855419	8.782194741548451e-123	2.548478006776443e-122
GTF2IP13	325.1256921812922	1.6868024139555577	0.07159843483437632	23.559207933211397	1.0101919813300111e-122	2.931016944515985e-122
CALML5	14.246791498572858	-4.8323879611628024	0.20512575478184508	-23.558172723372223	1.0351769374280754e-122	3.0030709635869655e-122
RPL23AP80	6.063820855769196	-3.513960301406433	0.1491799903962251	-23.555171789951743	1.1111453255899116e-122	3.2229864122205116e-122
RRM2P3	9.507872241093473	2.9917080868291714	0.12704405127219917	23.548588516114503	1.2978620165673638e-122	3.764027144370498e-122
LURAP1L	721.3206329479272	-2.178419677198742	0.09253103283050669	-23.542584693602766	1.4953135336769935e-122	4.336038310408466e-122
C17orf82	12.64334654984878	2.604805627975158	0.11065381645849871	23.540133646923092	1.584296754455051e-122	4.593397301507262e-122
LRRN4CL	161.7111201492884	2.1077018955264513	0.089543032710477	23.538424283007775	1.6494636469637202e-122	4.781639911373165e-122
AC073052.1	14.978575308489606	2.3552864084080145	0.10008390350828417	23.53311897165424	1.8692539185817146e-122	5.418000856192507e-122
ANK3	15816.024619318321	-1.9710942409647565	0.08378646973918874	-23.525209345857345	2.2523660018407262e-122	6.527492662764899e-122
EIF2S3	4563.513022306194	0.8395173848342163	0.035690969242896955	23.521843274158016	2.4383112219801466e-122	7.065342753454283e-122
MIATNB	70.73921146222125	1.206010229799861	0.05128137637067503	23.517508989667274	2.700481979578405e-122	7.823877809911367e-122
MMP25-AS1	849.5536918486126	-1.3382730956497686	0.05690543632850074	-23.517491157158613	2.7016167756819253e-122	7.826024572354405e-122
FAM122B	2226.5448596368005	-0.6720310116414187	0.02857896364693505	-23.514883882554315	2.8727622754258804e-122	8.320584745264991e-122
PDCD2L	359.5608844647628	-0.6668068648192425	0.02835865386496622	-23.51334686033895	2.9786818829631657e-122	8.626109935622855e-122
UBAP1	4018.757209225744	-0.512499253497008	0.02180038735286654	-23.508722354404373	3.3214578247426723e-122	9.617369939281129e-122
NBPF1	2525.604442044698	1.3669767962876256	0.058153183887458354	23.506482446998668	3.5013674272881786e-122	1.0136825978302837e-121
WASF1	5076.088138997453	-1.2712155859607723	0.05407951470276404	-23.506416301028672	3.5068256198054295e-122	1.015114912116147e-121
C19orf38	53.49143918694011	1.8533661978462503	0.07886775105524109	23.499670943426583	4.1104546791470474e-122	1.1896731049229555e-121
AC005176.2	4.203267435033123	-4.784128205072002	0.2036272088617025	-23.494542953349807	4.6378181850042976e-122	1.3421104262764729e-121
AP001429.1	14.967103915795763	2.440489228645842	0.10388215828092091	23.492862191467044	4.8249609462328005e-122	1.3960632487410921e-121
GBP1	818.0028891949287	2.438189236573409	0.10379278415160947	23.490932019050195	5.049190436086239e-122	1.4607295435420838e-121
FAM96A	711.4890153050202	0.6524651903115792	0.027776588458487874	23.489752576587613	5.191296416578795e-122	1.5016221599745824e-121
TRIM43CP	13.660554589579856	-5.610361847297097	0.23885193227589588	-23.488869417294957	5.300312196362212e-122	1.532932673062289e-121
HIST2H2BE	3632.6256456967194	1.8867982510246848	0.08035383421920216	23.48112282828436	6.359965825312794e-122	1.839133307343071e-121
PCDHA13	105.69949916112007	2.4369208386232675	0.10382256067324172	23.471977793852826	7.88612592184179e-122	2.280126499619381e-121
SCNN1G	532.7975010512104	-3.7318713061689417	0.15899594499777914	-23.471487315107744	7.977604755216731e-122	2.306240350533414e-121
MXD3	338.10824948566733	1.2336364315863073	0.052566657829474346	23.46804005664979	8.651138269134837e-122	2.5005879226799634e-121
PRR14L	3618.795999873778	0.9028542968125227	0.03847257226979402	23.467479389762065	8.765927267593192e-122	2.533398875241593e-121
CDK2AP2P2	12.12284525141803	1.9302593502118388	0.08226259016920978	23.464607013241352	9.378291292519068e-122	2.7099811627881187e-121
DKFZP434H168	17.618978855545947	-1.7769684525388991	0.07573521586464295	-23.46290866477187	9.76026293232801e-122	2.8199468594245742e-121
NR1H2	3666.87214048968	-0.9485152712126641	0.04042676123886657	-23.462559011547896	9.840809847138685e-122	2.842805251960168e-121
STK3	344.4698547274024	1.689960582798697	0.0720306100242486	23.461700272006354	1.0041458141850193e-121	2.9003467470181253e-121
RAP2C-AS1	75.83559025573231	1.4452759827149102	0.061614369834817335	23.45680052542235	1.1266963152363123e-121	3.253845251616916e-121
LINC01498	5.891917323325041	-2.782194145392159	0.1186127589087363	-23.456111897142957	1.1450768662289938e-121	3.306446888361314e-121
PTPRA	10692.01160246829	-0.557689877014075	0.023776388776255465	-23.455617346357396	1.158461569218427e-121	3.3446096619945638e-121
PAM	5818.214293987251	1.071048076615854	0.045674154876459656	23.44976233304909	1.329306602866155e-121	3.8373011057751644e-121
KLHL20	940.1210662190921	0.7181426506986259	0.030626123459882592	23.448695739744107	1.363034640129953e-121	3.934092137786845e-121
LRRC47	4162.748779149889	-0.5623371131523263	0.023982076103359912	-23.448224862965148	1.3781953299667557e-121	3.977272378318235e-121
PLA2G4A	211.24860761612354	2.092769852396859	0.08925800409243916	23.446299003386887	1.4419738225015346e-121	4.1607236533687374e-121
PDE4DIPP1	19.48236769229612	-2.586695854169377	0.11032997984096636	-23.445085895038996	1.4836519837813052e-121	4.280361820804601e-121
PCNX1	4356.6437800572485	0.7916917686312318	0.03377277050227293	23.441718190633793	1.6057648542568266e-121	4.631987107532539e-121
SLC51A	72.7768395014422	-2.0551747208093554	0.08767368019687471	-23.441182304591063	1.6261006538528452e-121	4.689966936627539e-121
FBLL1	1139.2076089789878	-1.501553958794873	0.06405784098819664	-23.4405958057742	1.6486518539472558e-121	4.754318624530528e-121
GCSH	1094.5175576285903	1.5602498642826061	0.06657438306115651	23.436189605382157	1.8283601337203196e-121	5.271789404714189e-121
ERP29P1	6.4550128209453	2.2637154073116124	0.0965925553622124	23.435713019734354	1.8489334579714806e-121	5.33033594614961e-121
VLDLR-AS1	201.75939543927618	-1.5574812606601154	0.06645868901313146	-23.43532928180957	1.8656665281621685e-121	5.3777959454074e-121
NBEAL2	2261.9251002729084	-1.072247748485601	0.045757514252649546	-23.433260438169746	1.9585183294159357e-121	5.644623095308699e-121
USP45	1555.7358307048262	-1.7153691104978435	0.07320326723031324	-23.432958328224924	1.9724579478015195e-121	5.683973947028973e-121
PIH1D1	2183.342108339157	-0.6369032530422403	0.02718262994940741	-23.43052361848913	2.0884736194355897e-121	6.017420293667398e-121
GEMIN4	969.8079036226569	0.7674756631956666	0.03275631691427007	23.429852177957194	2.1216498241381877e-121	6.112123123408824e-121
SNRNP48	1318.9732202043153	-1.4206656585938782	0.06064420428834327	-23.426239576647415	2.309390962590818e-121	6.652010031686438e-121
LY6D	15.147607365218429	-3.94838333391983	0.16855700636633814	-23.424617101578676	2.3990192830568387e-121	6.909175535203695e-121
BLNK	110.9761534187354	2.503727980815497	0.10690090422612675	23.421017800928777	2.610440275752898e-121	7.516978576983277e-121
DDX58	653.132783672432	1.290961900229345	0.05513230953631338	23.415705075424814	2.9569557103665455e-121	8.513564745929295e-121
MYO3A	44.605141191650155	3.9844543950768854	0.170162431400777	23.415593925620716	2.96467566134923e-121	8.534555228499478e-121
RASSF1	1487.3992308229972	-0.8646757617111348	0.03692925326076967	-23.41438521936453	3.0499369436547326e-121	8.778729279302847e-121
ZSCAN26	1734.348213464966	-0.8065610603113347	0.034451149310840035	-23.411731580680552	3.2458058135218607e-121	9.341151792368779e-121
TBC1D5	4116.9339821419435	0.6631202057971877	0.028326802119676486	23.40963879352157	3.409093078625469e-121	9.809657929111689e-121
PRKACA	7167.899218330515	-0.6457163062369398	0.02758424046110166	-23.408884763294697	3.4699135559157536e-121	9.983223133510621e-121
FLCN	7015.921930228547	-1.3592899670075946	0.05807365562831351	-23.406309664874616	3.6859052800187054e-121	1.0603113741246628e-120
ZNF773	457.8808252473396	0.889080703523441	0.03798591475310563	23.405536217888557	3.7533633360073896e-121	1.0795605183548826e-120
GIGYF2	4133.11368703624	0.6372136389605603	0.02722842137908675	23.402518643625186	4.028540638322164e-121	1.1585406594028659e-120
SLC33A1	1568.3348353956362	0.7741106934044438	0.03308191879301831	23.399812394431425	4.292411939308257e-121	1.2342469983784356e-120
ITGAM	458.5774172270124	1.7302972021877638	0.07394961054235613	23.39832744888766	4.444459992929347e-121	1.2777822479671873e-120
PTGES3P2	36.644003883289045	-2.0020407069207296	0.08559271037219857	-23.39031791626748	5.362214789651899e-121	1.5414137465639019e-120
SLC38A10	3409.8038753413252	0.759075726839096	0.032452900565381165	23.390073417623356	5.393024628290671e-121	1.5500460719321986e-120
PARP12	487.6353137376547	1.7450459851928495	0.07460800037865926	23.389528955824947	5.462269865731679e-121	1.5697212837573378e-120
MAP3K15	40.258225151160126	2.335183909620697	0.09985587990878775	23.385542361188396	5.997069266713422e-121	1.7231602149816243e-120
RUNX1T1	3898.16943071959	-2.046715563222849	0.08754046846224439	-23.380221732598834	6.793112586651667e-121	1.951608115106866e-120
TRRAP	6434.774573154506	0.9621481876974052	0.04115279304358401	23.379900039309977	6.844491458294864e-121	1.966084623579583e-120
RBKS	237.03720393696995	-1.1735332537463268	0.05019992139450533	-23.37719305422611	7.29248895560178e-121	2.0944694395970307e-120
FZD6	750.334275546312	1.3721803097253462	0.05870223928389131	23.37526347315836	7.629585211419854e-121	2.190969903487505e-120
SHROOM4	970.4935144796985	2.053265972732515	0.08785736101442515	23.370448975759615	8.540053529181191e-121	2.452072586792207e-120
ZSCAN10	23.064700023543264	-3.0287555054930793	0.12963397766868132	-23.36390165573702	9.954640523017398e-121	2.8578245662149918e-120
PARD6G	308.77154690767634	1.0417118920393373	0.044588502032752	23.362791853248606	1.0216610298497832e-120	2.932608404618647e-120
EPS15L1	3791.5171016524982	-0.6920624036077474	0.029626032717915897	-23.359941919905904	1.092129709934618e-120	3.134431195236963e-120
SIPA1	1105.380660437165	1.7052604103362112	0.07300028675468667	23.359639888356085	1.0998765307134835e-120	3.156208869074129e-120
SPG21	1948.6749903066298	0.7083488681804758	0.030324206910312772	23.35918859396708	1.1115541272287572e-120	3.1892583910323224e-120
ZNF85	270.89736387998954	1.5011022236728546	0.0642694999575855	23.356370045877178	1.1873386869556444e-120	3.406206783193672e-120
TBX15	129.4154682901165	2.5269455903071134	0.108194652550029	23.355549749916324	1.210348335287436e-120	3.47171508643648e-120
ENDOG	395.9657467475574	1.2313525911683414	0.052724081114631345	23.354652468786817	1.2360274525069999e-120	3.5448603746888586e-120
SOWAHD	21.930341500280033	1.954147515552306	0.08367656810668654	23.35358105342936	1.267403398204343e-120	3.634320393811934e-120
DZIP1	4232.057006936336	-0.7228500640686782	0.03095419594065925	-23.352248123466627	1.3075496754859783e-120	3.748900180530567e-120
MAP3K14-AS1	75.36578132800805	-1.4789142563492048	0.06333704836187812	-23.349908064856198	1.3811239829946577e-120	3.9592752149552567e-120
CD2	16.915241854458085	3.186111639181447	0.1364528996387809	23.349534144131376	1.3932575249320054e-120	3.9934824081131994e-120
SP140	64.18269910089025	1.5596784605236769	0.06680724135902455	23.345949163533156	1.515126203663477e-120	4.342167279953939e-120
LINC00645	74.06436792970518	4.049737293940028	0.17350015085446296	23.341405030460564	1.6850065780001375e-120	4.828327428697727e-120
GALNT16	3135.892241039099	-1.2171511423125205	0.05215233974173276	-23.338380374496325	1.8084926956991725e-120	5.1814254395810204e-120
LSM14B	4630.876049037239	-0.7683203440974503	0.03292672905149001	-23.334244433936025	1.992097136952668e-120	5.706638936935767e-120
