hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_KRAS_SIGNALING_DN	High-grade glioma/astrocytoma, H3 wildtype-Embryonal tumor with multilayer rosettes, C19MC-altered	0.09782857577059469	0.9775017299472789	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	High-grade glioma/astrocytoma, IDH-mutant-Embryonal tumor with multilayer rosettes, C19MC-altered	0.016368557322268357	0.9999998485176135	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Medulloblastoma, SHH-activated-Embryonal tumor with multilayer rosettes, C19MC-altered	0.051590877575709	0.999862163957413	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	0.07342788583944747	0.8035595784458167	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.008032132608878861	0.9999999872283901	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma (WHO grade III/IV)	0.027190187644561783	0.9999815036714361	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma, H3 wildtype	-0.08146001844832633	0.9912770184204932	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, H3 wildtype	-0.046237698194885685	0.9996297233267858	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, IDH-mutant	0.035222320253440645	0.9999854115166397	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Diffuse midline glioma, H3 K28-mutant-CNS Embryonal tumor, NOS	0.29207471927499645	0.006776212963703898	0.3388106481851949	TRUE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Embryonal tumor with multilayer rosettes, C19MC-altered-CNS Embryonal tumor, NOS	0.07403727253409945	0.9992697132142992	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma (WHO grade III/IV)-CNS Embryonal tumor, NOS	0.21044700600389604	0.20245521488643647	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, H3 wildtype-CNS Embryonal tumor, NOS	0.3522128230733589	0.005588351161680327	0.27941755808401636	TRUE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, IDH-mutant-CNS Embryonal tumor, NOS	-0.02650934523083065	0.9999982510561567	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Medulloblastoma, SHH-activated-CNS Embryonal tumor, NOS	0.1197910085104579	0.9896044889298095	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Embryonal tumor with multilayer rosettes, C19MC-altered-Diffuse midline glioma, H3 K28-mutant	-0.218037446740897	0.7574770635938916	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma (WHO grade III/IV)-Diffuse midline glioma, H3 K28-mutant	-0.08162771327110044	0.7086354453452095	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.060138103798362395	0.9528169655050766	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, IDH-mutant-Diffuse midline glioma, H3 K28-mutant	-0.3185840645058271	0.3368523992610911	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Medulloblastoma, SHH-activated-Diffuse midline glioma, H3 K28-mutant	-0.17228371076453855	0.9034454337291908	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma (WHO grade III/IV)-Embryonal tumor with multilayer rosettes, C19MC-altered	0.13640973346979657	0.9719971866534899	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, H3 wildtype-Embryonal tumor with multilayer rosettes, C19MC-altered	0.2781755505392594	0.5626571303268333	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, IDH-mutant-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.1005466177649301	0.9989060325948211	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Medulloblastoma, SHH-activated-Embryonal tumor with multilayer rosettes, C19MC-altered	0.045753735976358456	0.9999888960122914	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	0.14176581706946284	0.44226607214128333	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.2369563512347267	0.7127303657071267	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.09065599749343813	0.996737216351061	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma, H3 wildtype	-0.3787221683041895	0.20640305520618552	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, H3 wildtype	-0.23242181456290095	0.7475293136811867	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, IDH-mutant	0.14630035374128855	0.9913649164295817	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Diffuse midline glioma, H3 K28-mutant-CNS Embryonal tumor, NOS	-0.22546931411767573	0.4947103895256628	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Embryonal tumor with multilayer rosettes, C19MC-altered-CNS Embryonal tumor, NOS	0.12161012779226978	0.9989770989618026	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma (WHO grade III/IV)-CNS Embryonal tumor, NOS	-0.11124257154572416	0.980120963586619	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, H3 wildtype-CNS Embryonal tumor, NOS	-0.17752892560644584	0.8680885063532454	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, IDH-mutant-CNS Embryonal tumor, NOS	0.046008592981128194	0.9999965449616086	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Medulloblastoma, SHH-activated-CNS Embryonal tumor, NOS	0.06672330320444142	0.9999686906278062	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Embryonal tumor with multilayer rosettes, C19MC-altered-Diffuse midline glioma, H3 K28-mutant	0.3470794419099455	0.7331894089737374	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma (WHO grade III/IV)-Diffuse midline glioma, H3 K28-mutant	0.11422674257195156	0.7947337906633059	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.047940388511229864	0.9985635367661927	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, IDH-mutant-Diffuse midline glioma, H3 K28-mutant	0.27147790709880393	0.8958682752581089	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Medulloblastoma, SHH-activated-Diffuse midline glioma, H3 K28-mutant	0.29219261732211715	0.8589254558519483	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma (WHO grade III/IV)-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.23285269933799393	0.9550561588952104	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, H3 wildtype-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.2991390533987156	0.8744735216322317	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, IDH-mutant-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.07560153481114158	0.9999836647286939	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Medulloblastoma, SHH-activated-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.054886824587828356	0.9999975621146662	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.0662863540607217	0.9966431293458176	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	0.15725116452685234	0.9939331141697592	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma (WHO grade III/IV)	0.17796587475016556	0.9882885935897385	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma, H3 wildtype	0.22353751858757404	0.9662990534670384	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, H3 wildtype	0.24425222881088726	0.9485639522799164	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, IDH-mutant	0.020714710223313226	0.9999999928254442	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Diffuse midline glioma, H3 K28-mutant-CNS Embryonal tumor, NOS	-0.01651661976293735	0.9999997083289682	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Embryonal tumor with multilayer rosettes, C19MC-altered-CNS Embryonal tumor, NOS	0.35868888447322445	0.8755723292206374	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma (WHO grade III/IV)-CNS Embryonal tumor, NOS	0.1249944586219523	0.9822553645488159	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-CNS Embryonal tumor, NOS	0.119746681892165	0.9894708446538756	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, IDH-mutant-CNS Embryonal tumor, NOS	-0.035303840036098856	0.9999996893970438	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Medulloblastoma, SHH-activated-CNS Embryonal tumor, NOS	-0.048390468157951706	0.9999979593596486	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Embryonal tumor with multilayer rosettes, C19MC-altered-Diffuse midline glioma, H3 K28-mutant	0.3752055042361618	0.7843716475414805	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma (WHO grade III/IV)-Diffuse midline glioma, H3 K28-mutant	0.14151107838488966	0.7324553829979537	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.13626330165510236	0.8633182736264795	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, IDH-mutant-Diffuse midline glioma, H3 K28-mutant	-0.018787220273161508	0.9999999872810504	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Medulloblastoma, SHH-activated-Diffuse midline glioma, H3 K28-mutant	-0.03187384839501436	0.9999996987751312	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma (WHO grade III/IV)-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.23369442585127215	0.9767753170528596	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.23894220258105944	0.9764121190938879	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, IDH-mutant-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.3939927245093233	0.9324014358075318	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Medulloblastoma, SHH-activated-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.4070793526311762	0.9217500327035316	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.005247776729787296	0.999999999538785	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.16029829865805115	0.9968427843165588	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.173384926779904	0.9951467200090602	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma, H3 wildtype	-0.15505052192826385	0.9976383188613902	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, H3 wildtype	-0.1681371500501167	0.996303910476799	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, IDH-mutant	-0.01308662812185285	0.999999999801359	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Diffuse midline glioma, H3 K28-mutant-CNS Embryonal tumor, NOS	-0.39127575000008513	0.11885628924691904	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Embryonal tumor with multilayer rosettes, C19MC-altered-CNS Embryonal tumor, NOS	0.33321930725488214	0.9289673027919942	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma (WHO grade III/IV)-CNS Embryonal tumor, NOS	-0.19946521825091368	0.8790159074063704	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, H3 wildtype-CNS Embryonal tumor, NOS	-0.372930813810952	0.32896167906214346	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, IDH-mutant-CNS Embryonal tumor, NOS	-0.2393324030954875	0.9858025897914137	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Medulloblastoma, SHH-activated-CNS Embryonal tumor, NOS	0.14491548291228484	0.9990870713141395	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Embryonal tumor with multilayer rosettes, C19MC-altered-Diffuse midline glioma, H3 K28-mutant	0.7244950572549673	0.14584589152545502	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma (WHO grade III/IV)-Diffuse midline glioma, H3 K28-mutant	0.19181053174917145	0.46095543884722723	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.018344936189133132	0.9999983486162485	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, IDH-mutant-Diffuse midline glioma, H3 K28-mutant	0.15194334690459763	0.9979391650588699	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Medulloblastoma, SHH-activated-Diffuse midline glioma, H3 K28-mutant	0.5361912329123699	0.4717713608906082	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma (WHO grade III/IV)-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.5326845255057958	0.519717712573573	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, H3 wildtype-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.7061501210658341	0.21555937193815533	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, IDH-mutant-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.5725517103503697	0.7566715483172162	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Medulloblastoma, SHH-activated-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.1883038243425973	0.998936409224072	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.17346559556003832	0.8558759693663263	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.03986718484457383	0.9999993285788629	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma (WHO grade III/IV)	0.3443807011631985	0.89166768824821	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma, H3 wildtype	0.1335984107154645	0.9992584905533484	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, H3 wildtype	0.5178462967232369	0.5753552699377107	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, IDH-mutant	0.3842478860077724	0.95362963321770855	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Diffuse midline glioma, H3 K28-mutant-CNS Embryonal tumor, NOS	-0.44592517227276685	0.14152575454551075	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Embryonal tumor with multilayer rosettes, C19MC-altered-CNS Embryonal tumor, NOS	0.4186295754974948	0.9046328551870612	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma (WHO grade III/IV)-CNS Embryonal tumor, NOS	-0.2909409990811135	0.7274125542543852	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, H3 wildtype-CNS Embryonal tumor, NOS	-0.4196700284946767	0.38015728342010535	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, IDH-mutant-CNS Embryonal tumor, NOS	-0.20785439704367872	0.9972016366228114	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Medulloblastoma, SHH-activated-CNS Embryonal tumor, NOS	0.2112090382995327	0.9969425810792611	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Embryonal tumor with multilayer rosettes, C19MC-altered-Diffuse midline glioma, H3 K28-mutant	0.8645547477702616	0.13379676843887356	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma (WHO grade III/IV)-Diffuse midline glioma, H3 K28-mutant	0.1549841731916534	0.8308327271980064	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.0262551437780901	0.9999946546738525	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, IDH-mutant-Diffuse midline glioma, H3 K28-mutant	0.23807077522908812	0.9901249654994175	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Medulloblastoma, SHH-activated-Diffuse midline glioma, H3 K28-mutant	0.6571342105722995	0.42041234629382596	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma (WHO grade III/IV)-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.7095705745786083	0.36770050495274187	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, H3 wildtype-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.8382996039921715	0.20550604474158307	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, IDH-mutant-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.6264839725411735	0.811938979673357	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Medulloblastoma, SHH-activated-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.2074205371979621	0.9992632857485899	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.1287290294135633	0.9827511225103289	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	0.08308660203743473	0.9999796994665904	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma (WHO grade III/IV)	0.5021500373806461	0.7511461663998762	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma, H3 wildtype	0.21181563145099802	0.996025989541704	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, H3 wildtype	0.6308790667942095	0.5330176363611862	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, IDH-mutant	0.41906343534321144	0.9675818676149237	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Diffuse midline glioma, H3 K28-mutant-CNS Embryonal tumor, NOS	0.16051370943843385	0.3745169522888532	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Embryonal tumor with multilayer rosettes, C19MC-altered-CNS Embryonal tumor, NOS	-0.18176341092524395	0.9195064952774712	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma (WHO grade III/IV)-CNS Embryonal tumor, NOS	0.13031317140974522	0.7344477399812392	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-CNS Embryonal tumor, NOS	0.22542790032857246	0.19043133524216094	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-CNS Embryonal tumor, NOS	0.09435786831977218	0.9971125958941054	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Medulloblastoma, SHH-activated-CNS Embryonal tumor, NOS	-0.09974200688506686	0.9960807440054438	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Embryonal tumor with multilayer rosettes, C19MC-altered-Diffuse midline glioma, H3 K28-mutant	-0.3422771203636778	0.2543180411293795	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma (WHO grade III/IV)-Diffuse midline glioma, H3 K28-mutant	-0.030200538028688613	0.9971958298051118	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.06491419089013861	0.9322958166111653	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-Diffuse midline glioma, H3 K28-mutant	-0.06615584111866166	0.9993247589726233	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Medulloblastoma, SHH-activated-Diffuse midline glioma, H3 K28-mutant	-0.2602557163235007	0.5771690775731977	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma (WHO grade III/IV)-Embryonal tumor with multilayer rosettes, C19MC-altered	0.3120765823349892	0.3990306351738502	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-Embryonal tumor with multilayer rosettes, C19MC-altered	0.4071913112538164	0.1413420651978181	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-Embryonal tumor with multilayer rosettes, C19MC-altered	0.2761212792450161	0.8282319592877887	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Medulloblastoma, SHH-activated-Embryonal tumor with multilayer rosettes, C19MC-altered	0.0820214040401771	0.9996555224254229	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	0.09511472891882722	0.8357128784203245	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.03595530308997305	0.9999841856002791	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma (WHO grade III/IV)	-0.2300551782948121	0.7381869114380752	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma, H3 wildtype	-0.13107003200880027	0.978967466681281	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, H3 wildtype	-0.3251699072136393	0.3725153070650755	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, IDH-mutant	-0.19409987520483904	0.9632624514925436	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Diffuse midline glioma, H3 K28-mutant-CNS Embryonal tumor, NOS	0.06785873485933272	0.9895771156253023	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Embryonal tumor with multilayer rosettes, C19MC-altered-CNS Embryonal tumor, NOS	0.17155998844672873	0.9739952991707611	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma (WHO grade III/IV)-CNS Embryonal tumor, NOS	-0.02259651277592928	0.9999897976039394	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-CNS Embryonal tumor, NOS	0.20906613769791751	0.4815759193851985	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma, IDH-mutant-CNS Embryonal tumor, NOS	0.1305815487889513	0.9936999525943969	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Medulloblastoma, SHH-activated-CNS Embryonal tumor, NOS	-0.4661209333153339	0.223592993792036	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Embryonal tumor with multilayer rosettes, C19MC-altered-Diffuse midline glioma, H3 K28-mutant	0.10370125358739601	0.9969577292216235	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma (WHO grade III/IV)-Diffuse midline glioma, H3 K28-mutant	-0.090455247635262	0.776565191380022	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.1412074028385848	0.4575315137199659	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma, IDH-mutant-Diffuse midline glioma, H3 K28-mutant	0.06272281392961859	0.9998264547229245	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Medulloblastoma, SHH-activated-Diffuse midline glioma, H3 K28-mutant	-0.5339796681746666	0.056745616910958696	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma (WHO grade III/IV)-Embryonal tumor with multilayer rosettes, C19MC-altered	-0.194156501222658	0.9363052121618398	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Embryonal tumor with multilayer rosettes, C19MC-altered	0.03750614925118878	0.9999938393622634	1	FALSE	FALSE
