hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_COAGULATION	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.07238362611390395	0.9099829610456109	1	FALSE	FALSE
HALLMARK_COAGULATION	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	-0.09928792470368204	0.8991330331562342	1	FALSE	FALSE
HALLMARK_COMPLEMENT	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.16017006363851893	0.7794526460268175	1	FALSE	FALSE
HALLMARK_COMPLEMENT	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.07628629170453265	0.9141417948596557	1	FALSE	FALSE
HALLMARK_COMPLEMENT	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.08388377193398627	0.936756688721928	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.2768191250282339	0.6640242390500717	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.3157696351827153	0.45462428841588587	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.03895051015448135	0.9920586208880231	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.27862940544111814	0.7748321195397165	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.2359359570950632	0.7531528817497466	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	-0.04269344834605489	0.9942418155948771	1	FALSE	FALSE
