fpr	tpr	threshold	auroc	gene	shuffled
0.0	0.0	1.8317358156090568	0.5705550927854135	TP53	True
0.0009718172983479105	0.0	0.8317358156090568	0.5705550927854135	TP53	True
0.001943634596695821	0.0	0.8309580672036975	0.5705550927854135	TP53	True
0.0024295432458697765	0.0	0.8287303992985866	0.5705550927854135	TP53	True
0.0029154518950437317	0.0	0.8277887656352373	0.5705550927854135	TP53	True
0.003887269193391642	0.0	0.8202717385114991	0.5705550927854135	TP53	True
0.004859086491739553	0.0	0.8187991996457493	0.5705550927854135	TP53	True
0.00510204081632653	0.0	0.8149720333428168	0.5705550927854135	TP53	True
0.0060738581146744415	0.0	0.8122536206030018	0.5705550927854135	TP53	True
0.0060738581146744415	0.023809523809523808	0.8118879419156285	0.5705550927854135	TP53	True
0.007045675413022352	0.023809523809523808	0.8088894360889951	0.5705550927854135	TP53	True
0.008017492711370262	0.023809523809523808	0.8049001048877344	0.5705550927854135	TP53	True
0.008989310009718173	0.023809523809523808	0.8040451040490079	0.5705550927854135	TP53	True
0.009961127308066083	0.023809523809523808	0.8027847943823317	0.5705550927854135	TP53	True
0.010932944606413994	0.023809523809523808	0.7987353120793362	0.5705550927854135	TP53	True
0.011904761904761904	0.023809523809523808	0.7897580357101233	0.5705550927854135	TP53	True
0.012147716229348883	0.023809523809523808	0.7886164772277579	0.5705550927854135	TP53	True
0.01239067055393586	0.023809523809523808	0.7882648181014584	0.5705550927854135	TP53	True
0.012633624878522837	0.023809523809523808	0.7868549836875433	0.5705550927854135	TP53	True
0.013605442176870748	0.023809523809523808	0.7865241828395826	0.5705550927854135	TP53	True
0.014091350826044704	0.023809523809523808	0.78395380714748	0.5705550927854135	TP53	True
0.015063168124392614	0.023809523809523808	0.7828693194521974	0.5705550927854135	TP53	True
0.015306122448979591	0.023809523809523808	0.7826373881980548	0.5705550927854135	TP53	True
0.015549076773566569	0.023809523809523808	0.7768629249924203	0.5705550927854135	TP53	True
0.015792031098153546	0.023809523809523808	0.7740220052399306	0.5705550927854135	TP53	True
0.016034985422740525	0.023809523809523808	0.7705478660911109	0.5705550927854135	TP53	True
0.016277939747327504	0.023809523809523808	0.7666997211354751	0.5705550927854135	TP53	True
0.01652089407191448	0.023809523809523808	0.7656391271071082	0.5705550927854135	TP53	True
0.016763848396501458	0.023809523809523808	0.7636642959306074	0.5705550927854135	TP53	True
0.017249757045675412	0.023809523809523808	0.7634219626055525	0.5705550927854135	TP53	True
0.018221574344023325	0.023809523809523808	0.7596494343024702	0.5705550927854135	TP53	True
0.0184645286686103	0.023809523809523808	0.7592765862943622	0.5705550927854135	TP53	True
0.019436345966958212	0.023809523809523808	0.7577541522722555	0.5705550927854135	TP53	True
0.02040816326530612	0.023809523809523808	0.7572056709337176	0.5705550927854135	TP53	True
0.02089407191448008	0.023809523809523808	0.7556943856108354	0.5705550927854135	TP53	True
0.021865889212827987	0.023809523809523808	0.7554622404497823	0.5705550927854135	TP53	True
0.022351797862001945	0.023809523809523808	0.7539663345243337	0.5705550927854135	TP53	True
0.023323615160349854	0.023809523809523808	0.7534803666133485	0.5705550927854135	TP53	True
0.024295432458697766	0.023809523809523808	0.7534452386975055	0.5705550927854135	TP53	True
0.025267249757045675	0.023809523809523808	0.7527781251359363	0.5705550927854135	TP53	True
0.026239067055393587	0.023809523809523808	0.7521618438161046	0.5705550927854135	TP53	True
0.02672497570456754	0.023809523809523808	0.7496831710896196	0.5705550927854135	TP53	True
0.027210884353741496	0.023809523809523808	0.7495541954480611	0.5705550927854135	TP53	True
0.028182701652089408	0.023809523809523808	0.7483288831818552	0.5705550927854135	TP53	True
0.028668610301263362	0.023809523809523808	0.7459147655722517	0.5705550927854135	TP53	True
0.029640427599611274	0.023809523809523808	0.7441587682531196	0.5705550927854135	TP53	True
0.03012633624878523	0.023809523809523808	0.7440091274489327	0.5705550927854135	TP53	True
0.030369290573372208	0.023809523809523808	0.7427678788010866	0.5705550927854135	TP53	True
0.030612244897959183	0.023809523809523808	0.7421736633294759	0.5705550927854135	TP53	True
0.03158406219630709	0.023809523809523808	0.7405132916009259	0.5705550927854135	TP53	True
0.03182701652089407	0.023809523809523808	0.7396860813546128	0.5705550927854135	TP53	True
0.03279883381924198	0.023809523809523808	0.7386722359471035	0.5705550927854135	TP53	True
0.033770651117589895	0.023809523809523808	0.7381655807006087	0.5705550927854135	TP53	True
0.034742468415937804	0.023809523809523808	0.7379569551367035	0.5705550927854135	TP53	True
0.03571428571428571	0.023809523809523808	0.7370904915521024	0.5705550927854135	TP53	True
0.03668610301263363	0.023809523809523808	0.7370202124085903	0.5705550927854135	TP53	True
0.03717201166180758	0.023809523809523808	0.7370010563880843	0.5705550927854135	TP53	True
0.03741496598639456	0.023809523809523808	0.7365618621262419	0.5705550927854135	TP53	True
0.03765792031098154	0.023809523809523808	0.7363383657114053	0.5705550927854135	TP53	True
0.037900874635568516	0.023809523809523808	0.7352849409035513	0.5705550927854135	TP53	True
0.03814382896015549	0.023809523809523808	0.7351209660014016	0.5705550927854135	TP53	True
0.0391156462585034	0.023809523809523808	0.7343057868900591	0.5705550927854135	TP53	True
0.04008746355685131	0.023809523809523808	0.7339827789160434	0.5705550927854135	TP53	True
0.04033041788143829	0.023809523809523808	0.7334018700037449	0.5705550927854135	TP53	True
0.04081632653061224	0.023809523809523808	0.7330596455553056	0.5705550927854135	TP53	True
0.04105928085519922	0.023809523809523808	0.7322729671857097	0.5705550927854135	TP53	True
0.0413022351797862	0.023809523809523808	0.730003558260648	0.5705550927854135	TP53	True
0.04178814382896016	0.023809523809523808	0.7296744856643167	0.5705550927854135	TP53	True
