sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_SNVM7CZT	0.4410805798092876	0.4520439245265024	0.48479882659960394	0.5627875129399474	0.18796909515704657	0.4233462268391683
BS_T3DGY9J9	0.7149307965021008	0.4165644948135764	0.7264255432126886	0.6555519096371908	0.5334143832978854	0.5053099992008225
BS_W1385R8Y	0.22331647799908871	0.9706252144701429	0.4502996285600284	0.5065209086145444	0.3553488873056435	0.527586275518146
BS_W4H1D4Y6	0.9576008397303016	0.142526322076578	0.6611725757076454	0.2733099900006541	0.166199022867236	0.6066964018736063
BS_W7MFJZ5A	0.7763566316579387	0.22347162533952572	0.7157242628002619	0.3882157092611137	0.4825258387859517	0.48486232960535797
BS_X0XXN9BK	0.5132205338101191	0.5555768111071009	0.5076381463200003	0.08491813783531717	0.4530933945597866	0.4311591750425091
BS_X4DD4KSZ	0.6625257726575003	0.9226684778888022	0.42906343724951396	0.5844960937322194	0.5726032998892242	0.5024007885455971
BS_XGDPK33A	0.5886592730118616	0.8281748752651124	0.5049150606493581	0.6469858659288418	0.3406705774443692	0.5300430760836875
BS_XM1AHBDJ	0.28519122244253486	0.6559622334055638	0.41436517711456133	0.6525109529109876	0.2510362734107453	0.37495558753857267
BS_XZM79E42	0.46514857828244555	0.6442539090932794	0.5531586944043742	0.2459718580068461	0.5035826452331538	0.4411393375772712
BS_YDEVMD24	0.42625384527262233	0.7724702108239457	0.4355896554693424	0.7247682502187415	0.5695606734895249	0.5063922338156811
BS_Z3RCA1T9	0.6588103101159228	0.6964686627909067	0.4974022871580261	0.5509852423166985	0.4330871530555335	0.5864667676522335
BS_ZD5HN296	0.41224125780638604	0.4423854647251617	0.56007660832594	0.47961942208525804	0.4967819534879069	0.5490220377624061
BS_ZF6BSFNF	0.44610464515258	0.6827251143051464	0.5066513976581047	0.34362109536833707	0.3760338242285782	0.5514622628163066
BS_ZQ76ZBEX	0.39828417169569047	0.5990057519480194	0.4483611705973904	0.5383513637605771	0.5101752567930796	0.47458161901328805
BS_ZQKGJD70	0.45259177198842987	0.7254254760877005	0.42705608266052086	0.5634499934315722	0.34378259152482876	0.5441492260397759
TARGET-10-DCC002-09A-01R	0.7430677711296008	0.38831290765353876	0.38925471853575005	0.6042031546879484	0.5482465028242985	0.5529639138212502
TARGET-10-PAKHZT-03A-01R	0.4186663485558803	0.726488120268179	0.5159427062911436	0.45509721623805105	0.5737918489411857	0.3904494698753512
TARGET-10-PAKKCA-03A-01R	0.4784000371378277	0.7059805595984838	0.40729428335131823	0.4546098523129036	0.6937451214546092	0.5608110868254838
TARGET-10-PAKKXB-03A-01R	0.6035091862133648	0.6751317879519612	0.45348632168899977	0.6189622300875591	0.6156507132498548	0.5148400039941762
TARGET-10-PAKTAL-03A-01R	0.6343566863398692	0.579408350632317	0.38619097721972034	0.5100858508183826	0.4504589251698791	0.6738463724043944
TARGET-10-PAKVKK-03A-01R	0.447688342045322	0.6425113950725778	0.45156522783700603	0.5089447342993106	0.46589711519342925	0.3782228868437075
TARGET-10-PAKYEP-03A-01R	0.297853161437916	0.5313425919152694	0.27615889737076343	0.3589791896009515	0.5996968374795407	0.5839124182611782
TARGET-10-PALJDL-09A-01R	0.3327478240649342	0.432988142919248	0.3299841248613987	0.3914447379714296	0.26509244620473116	0.5025170084398569
TARGET-10-PAMDRM-09A-01R	0.4607552570860094	0.5938289324313597	0.35680713749820325	0.543184219595963	0.22644164641136338	0.6152166154934472
TARGET-10-PANEHF-09A-01R	0.5275216219873763	0.67270727084845	0.4251747125429144	0.4759234835687221	0.3435173478143253	0.5155891748815354
TARGET-10-PANNGL-09A-01R	0.5472078993582655	0.5019224858934251	0.39247018701096864	0.3960047252896566	0.6384340871537375	0.4944048802480777
TARGET-10-PANSFD-09A-01R	0.60783227195404	0.3120786698882423	0.4205061535790179	0.42077262032310864	0.49217132111261824	0.5455284282721683
TARGET-10-PARMKM-03A-01R	0.30943121389389605	0.6183104225634178	0.44059494751164413	0.3673561597964181	0.5911840401003973	0.5289853800648063
TARGET-10-PARMRF-09A-01R	0.3159698774676128	0.5972298316162764	0.4291707020771563	0.4688575293524093	0.34304528626118524	0.45679029352355033
TARGET-10-PARNBN-09A-01R	0.3033983755252307	0.621017851737884	0.4537093978918831	0.45687728210879014	0.5042126320929516	0.4595408932144602
TARGET-10-PASILW-09A-01R	0.30934758292431647	0.5602741587917726	0.43684814134543615	0.31928564554646677	0.38280218459165566	0.287957677013811
TARGET-10-PASKTG-09A-01R	0.288181079543208	0.617334122588619	0.42965225148881075	0.4870765478187152	0.7018246569063784	0.43035513243313456
TARGET-10-PASSHC-09A-01R	0.34879927138816263	0.6109626370267771	0.4557280110439061	0.2825375024090854	0.22010327658313994	0.5446126228080403
TARGET-10-PASXSI-09A-01R	0.3081691871406787	0.5911174741376395	0.4670402009371102	0.32907933819639007	0.15065984174567612	0.48098517862356316
TARGET-10-PASYAJ-09A-01R	0.3586174686645732	0.5443139172158706	0.44510922602739617	0.632839668106472	0.4077227933003342	0.4159919319454682
TARGET-10-PASYHN-09A-01R	0.3363146005698765	0.5523418142567015	0.4363707302946493	0.6352131313565619	0.6155007396609073	0.5114108254541312
TARGET-10-PATAXS-09A-01R	0.3256432003234032	0.6210042942114229	0.4755233682180756	0.45206431978163697	0.45050823292709086	0.5440760675433485
TARGET-10-PATDFE-09A-01R	0.3269632950585936	0.5904966429661255	0.4304396623891233	0.34748170378638393	0.6539664597068751	0.4807928304697982
TARGET-10-PATFRM-09A-01R	0.41183100889930074	0.42789410419324414	0.424446875422275	0.6513110797132711	0.6288282842347538	0.43516491184125156
TARGET-10-PATITB-09A-01R	0.31337975674730295	0.5878340583571083	0.4393608600446106	0.35001936458375466	0.5577253013360556	0.6786047192627982
TARGET-10-PATLRZ-09A-01R	0.3492271806420001	0.4763240156543051	0.444944284117373	0.4163882101075252	0.5098979582755475	0.49951524148455195
TARGET-10-PATWHB-09A-01R	0.30061590642990454	0.6002950637972491	0.44226690028364196	0.5269475344854502	0.41434776825741937	0.6582531423504833
TARGET-10-PATWIJ-09A-01R	0.3098431603874924	0.6005800509083166	0.4480175189234985	0.4355969611069056	0.37956356177763534	0.46672645689520387
TARGET-10-PATWXC-09A-01R	0.29911205277668274	0.6209209944127808	0.43322427068164615	0.5394840594761731	0.5336859055618081	0.5124653110426918
TARGET-10-PATWYL-09A-01R	0.36590014475022997	0.6055182234105625	0.47639751372510547	0.3281666492507981	0.5525026653755305	0.439059432383803
TARGET-10-PAUBCB-09A-01R	0.3027312651042438	0.6217467830371317	0.4415877219917243	0.39663687357768007	0.48866125253381915	0.3622074426359127
TARGET-15-SJMPAL011912-09A-01R	0.45211848160378976	0.38192227778208765	0.4462935550101519	0.595078554073566	0.5811456195182239	0.5642509469725883
TARGET-15-SJMPAL011913-09A-01R	0.5209758141001597	0.3627442139726075	0.46426754991635244	0.474747962073927	0.42475912926145043	0.5972430998318897
TARGET-15-SJMPAL011914-09A-01R	0.4944877139218233	0.36014759441338257	0.44340849931643256	0.4539508639397746	0.6161588139091935	0.5017127279758465
TARGET-15-SJMPAL011915-09A-01R	0.7643773488136537	0.06101679407079181	0.4155436474146628	0.4908300565517068	0.35891046463464166	0.3752258241709748
TARGET-15-SJMPAL022667-09A-01R	0.4504116954642424	0.48204899874608653	0.44648332484388	0.6447453112306694	0.6652608084628326	0.45571856297761926
TARGET-30-PAIFXV-01A-01R	0.3637451479154321	0.4563159234354826	0.5145528478284369	0.5314665147828732	0.5854709924522905	0.5539466637875416
TARGET-30-PAIPGU-01A-01R	0.370303402140731	0.4580190130178269	0.45521871184758184	0.5534122079362098	0.6952989916414455	0.479494761912449
TARGET-30-PAISNS-01A-01R	0.5426052565707454	0.26286576304262793	0.5592033063423252	0.2789889981153943	0.6331960637638492	0.4932316315706987
TARGET-30-PAITCI-01A-01R	0.4553346573773041	0.5370823841936804	0.5550517847540607	0.442356401580977	0.5459454178613387	0.371481587590347
TARGET-30-PAITEG-01A-01R	0.6864046943001432	0.4869167507717588	0.4668364088336236	0.5202106414782284	0.4441076165378205	0.49234310486685756
TARGET-30-PAIVHE-01A-01R	0.5652525821599481	0.341761316906487	0.5780401278499165	0.5707591505246158	0.4523453694348874	0.5193958069667709
TARGET-30-PAKYZS-01A-01R	0.45425243761521383	0.43826447237788096	0.4828187663280149	0.3545754576952948	0.7044447485428837	0.4469605654697543
TARGET-30-PAKZRH-01A-01R	0.47958890270712223	0.432434192078096	0.4795047058655969	0.3826582843397418	0.3648993431443623	0.4885237005927824
TARGET-30-PALBFW-01A-01R	0.4272693134712847	0.46947942352045174	0.514314377751274	0.4231489019820215	0.30154945153192386	0.47428594376231054
TARGET-30-PALCBW-01A-01R	0.4381864130528374	0.29436353046749525	0.7211495795590301	0.4330288809203274	0.480247272089563	0.43470443390539043
TARGET-30-PALETP-01A-01R	0.3728757923470042	0.477461299372097	0.4721557196429469	0.3765228650504202	0.849554564469124	0.43261203852510194
TARGET-30-PALEVG-01A-01R	0.4647514046138292	0.1979236729006461	0.5130430336435227	0.3368245986990228	0.3365856228324259	0.36291631270139957
TARGET-30-PALIIN-01A-01R	0.4823842380651364	0.48080982394882754	0.45028949423327175	0.5239949752890137	0.45189412486811814	0.38981952643702417
TARGET-30-PALKUC-01A-01R	0.6407578135551802	0.5003248756950852	0.5457934616073583	0.6422049534622387	0.6672009635471451	0.5412284248777742
TARGET-30-PALNVP-01A-01R	0.5926671868831271	0.30036713766417983	0.5533507676760417	0.6817684228586616	0.5549029769292183	0.4153333988183703
TARGET-30-PALTEG-01A-01R	0.38935940378557865	0.5496367527012296	0.4672974002138808	0.297370868292049	0.4474513650075136	0.44028422480751067
TARGET-30-PALUYS-01A-01R	0.29372999885512735	0.15441350968660866	0.47407248424217235	0.46179095866576825	0.7204422290840143	0.6200784850140745
TARGET-30-PALVKK-01A-01R	0.6127945322788969	0.4944694261277815	0.6140337976617544	0.5253608211817316	0.5044136666566864	0.4512631264207616
TARGET-30-PALWVJ-01A-01R	0.5396710918729241	0.4722178094262297	0.4935079583428379	0.4776792280768275	0.7622943431392868	0.4175532162656133
TARGET-30-PALXTB-01A-01R	0.45742275311415537	0.6143051149141001	0.5426636512710125	0.5975966589502953	0.5847977130028273	0.4949274797818187
TARGET-30-PALZZV-01A-01R	0.48831645813763513	0.41210265664039974	0.4442760748719617	0.21281916941008042	0.22618939749857717	0.4738587114706409
TARGET-30-PAMBMJ-01A-01R	0.42802632448345546	0.4063819417919787	0.4884333519940541	0.5826775401931507	0.5462822806525458	0.5851174135135028
TARGET-30-PAMEZH-01A-01R	0.4361266707757888	0.4116078626529376	0.6492228971618837	0.48369652419096026	0.45314050138981	0.7216606660289799
TARGET-30-PAMMXF-01A-01R	0.4365430944752862	0.5542168309225546	0.46656951179847045	0.49837987809516676	0.4713883228307984	0.4458887286330506
TARGET-30-PAMNLH-01A-01R	0.5509868890895534	0.3634748804532303	0.6121003125577116	0.6062577734727018	0.3583904537784436	0.5075896704260946
TARGET-30-PAMVRA-01A-01R	0.3740545225176697	0.5637547648624831	0.48378790699237356	0.7159514094837728	0.6023300340245578	0.5232878372188208
TARGET-30-PAMYCE-01A-01R	0.38614291080832835	0.41508052097434844	0.46610587692174804	0.7061437233391906	0.2530855900350035	0.5546904968128321
TARGET-30-PAMZGT-01A-01R	0.5316377149876381	0.3987491105298647	0.6021213711878812	0.3621810867029844	0.5608109396185855	0.486594975215094
TARGET-30-PAMZMG-01A-01R	0.4686758786144791	0.3378309727687218	0.42947785241309155	0.571204940091707	0.40776942895517654	0.6743421543695094
TARGET-30-PANBJH-01A-01R	0.5148798047064438	0.2915407440155874	0.4643333670649639	0.4903386355616223	0.5288891837706609	0.48336587517714436
TARGET-30-PANBMJ-01A-01R	0.32275641008282047	0.46330706649967957	0.5320555057559181	0.5148734985694778	0.7052558778937706	0.49299860402012197
TARGET-30-PANBSP-01A-01R	0.6413582409016755	0.6680012188128418	0.6358357149742324	0.6653417764644737	0.5563012623056275	0.7990040424704551
TARGET-30-PANGXK-01A-01R	0.47744717394128167	0.16009118129992767	0.580228731074677	0.5883541963715199	0.6455669756636886	0.4188549761747489
TARGET-30-PANJLH-01A-01R	0.5964173591040659	0.2505995793316694	0.5116527111657901	0.6005702634252437	0.38174840178386554	0.4728975151497696
TARGET-30-PANKFE-01A-01R	0.6004633977523071	0.3246300426869147	0.6344964046275438	0.5731974713085572	0.7748198234607999	0.45282376541649133
TARGET-30-PANLET-01A-01R	0.532265598816333	0.3694733341483919	0.51537085848134	0.33622011308782723	0.6310503512024881	0.42014308784623794
TARGET-30-PANNMS-01A-01R	0.5134716850906356	0.44218674494082527	0.515721866882359	0.534610557715478	0.734706758907811	0.5799534411025898
TARGET-30-PANRHJ-01A-01R	0.3555736880627093	0.3966032558316972	0.46395979290297046	0.5616302707889579	0.3551560809056792	0.45772562212372087
TARGET-30-PANRRW-01A-01R	0.5503607906219405	0.2867331722768263	0.5469107817385942	0.4759532804824948	0.5278325727083655	0.49537942964552345
TARGET-30-PANRVJ-01A-01R	0.5488461396894965	0.41844601394020603	0.5689033517663981	0.37081964437596804	0.7472764037728189	0.519363093224796
TARGET-30-PANSBN-01A-01R	0.6302026412153573	0.10197732752079797	0.7144323782561712	0.4643099982303143	0.7318867398824138	0.3656683251693872
TARGET-30-PANUIF-01A-01R	0.3748674444308709	0.5791187047661264	0.4626147166379396	0.4925714675984939	0.6086111840968732	0.4646176587864151
TARGET-30-PANWRR-01A-01R	0.5051384259788048	0.545331783155056	0.5309205552967449	0.42890728834437974	0.4513491403220379	0.7011243060911019
TARGET-30-PANXJL-01A-01R	0.48764311241576064	0.11515999787749334	0.5604638508702844	0.5538107126564218	0.5483415714136549	0.49725534522309
TARGET-30-PANYGR-01A-01R	0.4638361474003621	0.7621450354908417	0.4864683005013994	0.38633102667233593	0.35593318484453146	0.5107134039893366
TARGET-30-PANZPV-01A-01R	0.4071044413591075	0.46396145782876597	0.49683397467373147	0.436634039171147	0.3483011820355371	0.4186714848076975
TARGET-30-PANZRV-01A-01R	0.39766124856059176	0.6711757770744142	0.43475363767034425	0.5818021177448479	0.5230570482949376	0.37022218644632865
TARGET-30-PANZVU-01A-01R	0.6230306096192519	0.24878479442228593	0.442137515703873	0.3776163349817186	0.42310622567246325	0.5203224658645694
TARGET-30-PAPBGH-01A-01R	0.7596507230111912	0.5063968866890893	0.41749657412510843	0.36668740784033366	0.6688460541071695	0.5330955647612108
TARGET-30-PAPBJE-01A-01R	0.4351173597171516	0.33546242401299403	0.5388814082385475	0.3258412957449415	0.342091062461712	0.5230343258907871
TARGET-30-PAPBZI-01A-01R	0.6557734779522905	0.6311005766842892	0.5856463170948132	0.42096260594846807	0.665882383586287	0.507376067594771
TARGET-30-PAPCTS-01A-01R	0.7974360717721887	0.6210233491721645	0.5180147237570489	0.6072825466724782	0.6164790020675014	0.5210904586377539
TARGET-30-PAPEFE-01A-01R	0.4928377182147336	0.3124620839205515	0.5154492391270374	0.3926752316470985	0.45532099125693765	0.3702856598734635
TARGET-30-PAPHPE-01A-01R	0.5125666286419379	0.3688387911576613	0.5942418294432641	0.4017958859239597	0.4755923378187018	0.5880067245087738
TARGET-30-PAPICY-01A-01R	0.3407005081402713	0.6660913034010989	0.4465664346901835	0.34667861653832355	0.4599874906151208	0.5382523201786139
TARGET-30-PAPKWN-01A-01R	0.42540079144921245	0.5843329059137763	0.4573384820252131	0.46531652717887206	0.7078622028902866	0.6357314596932854
TARGET-30-PAPKXS-01A-01R	0.3785690465770141	0.5382817106144465	0.5384875550267951	0.556202985617181	0.5635095835472016	0.5636456061147812
TARGET-30-PAPLSD-01A-01R	0.4170475521270432	0.5343087487241895	0.5016974489653916	0.4832904664393826	0.3673744890551607	0.4821318232304744
TARGET-30-PAPTAN-01A-01R	0.46232982505447456	0.47589461280341877	0.6208879761995246	0.4429771151233116	0.39705100808794896	0.48221332345127604
TARGET-30-PAPTCR-01A-01R	0.6116018742677133	0.2514847523724111	0.6950898403525929	0.48057416596518726	0.3854399074533031	0.4931833589716204
TARGET-30-PAPTDH-01A-01R	0.4575324843961084	0.6098723377026386	0.4790897014173695	0.7019782644861441	0.4461092967166953	0.5500425910462142
TARGET-30-PAPTFZ-01A-01R	0.6243486262864303	0.2850816220889926	0.5119555856551206	0.30480680388080433	0.5525267664147524	0.43622802456495596
TARGET-30-PAPTLV-01A-01R	0.4785495884637565	0.33140976742406053	0.4799103121729428	0.5817415113115768	0.2894361754576817	0.45736598735598427
TARGET-30-PAPUEB-01A-01R	0.48101712050262246	0.4461505166531133	0.4645450567112661	0.4274649390457874	0.6174090071065987	0.5647968484615837
TARGET-30-PAPUNH-01A-01R	0.6343322440802835	0.6439984209851796	0.49036557100756956	0.41070190081092367	0.3405136329180821	0.4532074294609218
TARGET-30-PAPUWY-01A-01R	0.48650304072439776	0.5668637069587794	0.4560447638316361	0.5769879231165456	0.6487436809340215	0.5527349415195263
TARGET-30-PAPVEB-04A-01R	0.47458631830428755	0.41934584776628636	0.6244669850932368	0.43290428254592517	0.5007438539170758	0.499115312016213
TARGET-30-PAPVFD-01A-01R	0.5475477345644139	0.3803435580631809	0.46655924352586	0.26154123490210984	0.3123746141355299	0.46717399062442017
TARGET-30-PAPVRN-01A-01R	0.5114211112166462	0.5694552190451405	0.5391228462697243	0.734633877846063	0.5803628493625769	0.48525528218338454
TARGET-30-PAPVXS-01A-01R	0.45153135296765035	0.3259430405106507	0.5658755383279187	0.5616678089789704	0.5755996061602766	0.6031006104614471
TARGET-30-PAPZYP-01A-01R	0.6569078577255073	0.18822645260818127	0.5109282811625204	0.2989527962293757	0.5740028221764509	0.46251089592755157
TARGET-30-PAPZYZ-01A-01R	0.5840976533147509	0.36788924507209053	0.533120457858927	0.5464427112198742	0.34230372778413787	0.5073107876622606
TARGET-30-PARACM-01A-01R	0.484999327135021	0.5458467076096003	0.5183427367400641	0.596219440680838	0.3478026758697441	0.5444960011468708
TARGET-30-PARACS-01A-01R	0.4333675106525572	0.5628814631400824	0.61565574265513	0.5282747366443745	0.40314731306287294	0.39420105947785167
TARGET-30-PARAMT-01A-01R	0.4048106630348431	0.3346054405712153	0.5878446530585218	0.5684615930149773	0.3592056061522409	0.44167189198102114
TARGET-30-PARBAJ-01A-01R	0.5431441991384868	0.67921411956486	0.45565536492742525	0.5322148170615969	0.6564930091072617	0.5690371981147841
TARGET-30-PARBAJ-02A-01R	0.5851201997991513	0.5766488312389298	0.6242164867989622	0.2778649324958971	0.4373328593363404	0.4923889834740204
TARGET-30-PARBGP-01A-01R	0.31383022582276476	0.5725764447674504	0.42365920680598784	0.7519567246656502	0.4636098373058347	0.5114586772961074
TARGET-30-PARDCK-01A-01R	0.4807785578098508	0.49908474238339345	0.5536027270326096	0.32471560015976064	0.7620946897894657	0.3868250583064923
TARGET-30-PARDIW-01A-01R	0.38093107862858794	0.7097356612764625	0.4476433401821133	0.3304880406157064	0.43277895732104277	0.39753753115873175
TARGET-30-PARFRE-01A-01R	0.46048690954140364	0.4026485543104145	0.42842476600667184	0.7970689901892855	0.6696226488365765	0.6106918833753879
TARGET-30-PARFWB-01A-01R	0.4762612224429222	0.31288593865303277	0.48401635681891836	0.714458370477223	0.2138237400167026	0.5342546068289323
TARGET-30-PARGKK-01A-01R	0.4314328570310939	0.5337733587917282	0.525221997282704	0.5723766762696059	0.23881024376265791	0.5592860566661334
TARGET-30-PARHAM-01A-01R	0.5473275743413197	0.34941302934891494	0.49040819360652493	0.676416182449489	0.7385161335563268	0.47652955391540663
TARGET-30-PARHAM-02A-01R	0.41659658104975844	0.36194174718608824	0.5149432116223281	0.7441872888101214	0.5193061155136999	0.5649058582657361
TARGET-30-PARJVP-01A-01R	0.415897011741151	0.6589325898431745	0.4509451273575907	0.36149275848602297	0.43002450334548337	0.6512691073551137
TARGET-30-PARKGJ-01A-01R	0.6382782479317665	0.48321995961713105	0.5864967537472763	0.5998837256515693	0.5456310820440832	0.5239219948398919
TARGET-30-PARNNC-01A-01R	0.4424107103628627	0.4684748826214432	0.4112132444069082	0.508396549109624	0.5072861144075798	0.4629288022250379
TARGET-30-PARSBI-01A-01R	0.4597227344480186	0.5839433747868484	0.48804248631828195	0.2992920114638828	0.45086439469911416	0.31359119417059544
TARGET-30-PARVLK-01A-01R	0.6044528963728509	0.4033587550686434	0.5258291474446948	0.41429432621180173	0.8467135404323421	0.5842738633543153
TARGET-30-PARYNK-01A-01R	0.3106928791947836	0.3901426006603082	0.4985811948742854	0.6572862220305019	0.38145355901182526	0.5479472027902262
TARGET-30-PARZCJ-01A-01R	0.47487709418525514	0.5819267446912677	0.4636857951182036	0.3770479389459204	0.5786919420487668	0.7268467465249518
TARGET-30-PARZHA-01A-01R	0.3470395115406145	0.700613928337064	0.4533802507573447	0.6054560813879417	0.5266473549567415	0.5484474907123007
TARGET-30-PARZIP-01A-01R	0.48726999243541536	0.23638620870503213	0.5278061586162179	0.5463237237042672	0.44959093109691245	0.451280339644045
TARGET-30-PASCFC-01A-01R	0.4392177079248349	0.6236974938906455	0.3991309675901981	0.3070196963923623	0.5982571171350721	0.4319062458796137
TARGET-30-PASCTR-01A-01R	0.7737345713112563	0.4210409304722357	0.3851922288019688	0.5853492539889056	0.8159250791923995	0.4966527686167636
TARGET-30-PASEGA-01A-01R	0.5938910191155083	0.3855945382479341	0.5896495287367292	0.47455187564559287	0.20707737333878776	0.5480741109783426
TARGET-30-PASFGG-01A-01R	0.48468561246333863	0.2532626099835379	0.4845491284143568	0.6121935959598043	0.3661873239182181	0.5805411121003432
TARGET-30-PASFIC-01A-01R	0.7314513170192317	0.7036644052505816	0.4454384164979492	0.48503051076966935	0.4974286461859647	0.4462255787888908
TARGET-30-PASGAP-01A-01R	0.5093503731691206	0.4861858134748635	0.5222038156424696	0.6436576922968791	0.4595081254530704	0.5065789324673098
TARGET-30-PASGAP-02A-01R	0.5715837322842479	0.43661080118350226	0.5963636804652553	0.3192768460983016	0.5745964517953638	0.5518593803845424
TARGET-30-PASGUT-01A-01R	0.539521632911896	0.641535391281626	0.41647665639120457	0.5410623072410969	0.49273202082699574	0.652583272763229
