fpr	tpr	threshold	auroc	gene	shuffled
0.0	0.0	1.9102018680357464	0.05308219178082191	TP53	True
0.001141552511415525	0.0	0.9102018680357464	0.05308219178082191	TP53	True
0.00228310502283105	0.0	0.854442165586723	0.05308219178082191	TP53	True
0.003424657534246575	0.0	0.8340901916096934	0.05308219178082191	TP53	True
0.0045662100456621	0.0	0.8310149068603084	0.05308219178082191	TP53	True
0.005707762557077625	0.0	0.823299859387992	0.05308219178082191	TP53	True
0.00684931506849315	0.0	0.813331556018015	0.05308219178082191	TP53	True
0.0091324200913242	0.0	0.803493329994226	0.05308219178082191	TP53	True
0.010273972602739725	0.0	0.8003494193223545	0.05308219178082191	TP53	True
0.01141552511415525	0.0	0.7990449303327742	0.05308219178082191	TP53	True
0.012557077625570776	0.0	0.7814474328060355	0.05308219178082191	TP53	True
0.0136986301369863	0.0	0.7804083692436252	0.05308219178082191	TP53	True
0.014840182648401826	0.0	0.7802150174853181	0.05308219178082191	TP53	True
0.01598173515981735	0.0	0.7792824176907847	0.05308219178082191	TP53	True
0.017123287671232876	0.0	0.7786496894411753	0.05308219178082191	TP53	True
0.0182648401826484	0.0	0.7746455716478131	0.05308219178082191	TP53	True
0.019406392694063926	0.0	0.7745711558776367	0.05308219178082191	TP53	True
0.02054794520547945	0.0	0.7714626328705259	0.05308219178082191	TP53	True
0.021689497716894976	0.0	0.7644049428642408	0.05308219178082191	TP53	True
0.0228310502283105	0.0	0.7618724483858275	0.05308219178082191	TP53	True
0.023972602739726026	0.0	0.7614333697578528	0.05308219178082191	TP53	True
0.02511415525114155	0.0	0.7604666122774723	0.05308219178082191	TP53	True
0.026255707762557076	0.0	0.7591538657860898	0.05308219178082191	TP53	True
0.0273972602739726	0.0	0.7581157480706929	0.05308219178082191	TP53	True
0.028538812785388126	0.0	0.757935995300957	0.05308219178082191	TP53	True
0.02968036529680365	0.0	0.7568603594242123	0.05308219178082191	TP53	True
0.030821917808219176	0.0	0.7558646926037035	0.05308219178082191	TP53	True
0.033105022831050226	0.0	0.7553538059001534	0.05308219178082191	TP53	True
0.03424657534246575	0.0	0.7536027403995741	0.05308219178082191	TP53	True
0.03538812785388128	0.0	0.7511398468476103	0.05308219178082191	TP53	True
0.0365296803652968	0.0	0.7497776536331128	0.05308219178082191	TP53	True
0.03881278538812785	0.0	0.748078580832313	0.05308219178082191	TP53	True
0.03995433789954338	0.0	0.7464408261214206	0.05308219178082191	TP53	True
0.0410958904109589	0.0	0.7407036772458675	0.05308219178082191	TP53	True
0.04223744292237443	0.0	0.7396442930955028	0.05308219178082191	TP53	True
0.04337899543378995	0.0	0.739537132287655	0.05308219178082191	TP53	True
0.04452054794520548	0.0	0.7371150005387209	0.05308219178082191	TP53	True
0.045662100456621	0.0	0.7351837179640279	0.05308219178082191	TP53	True
0.04794520547945205	0.0	0.7332346864369189	0.05308219178082191	TP53	True
0.04908675799086758	0.0	0.7330083216294215	0.05308219178082191	TP53	True
0.0502283105022831	0.0	0.7324654474966791	0.05308219178082191	TP53	True
0.05136986301369863	0.0	0.7311562890059156	0.05308219178082191	TP53	True
0.05251141552511415	0.0	0.7311441718849795	0.05308219178082191	TP53	True
0.05365296803652968	0.0	0.7309837029648069	0.05308219178082191	TP53	True
0.05593607305936073	0.0	0.7307299232088029	0.05308219178082191	TP53	True
0.05707762557077625	0.0	0.7302824053951505	0.05308219178082191	TP53	True
0.05821917808219178	0.0	0.7301884889352556	0.05308219178082191	TP53	True
0.0593607305936073	0.0	0.7300808500050582	0.05308219178082191	TP53	True
0.06050228310502283	0.0	0.7286755354371572	0.05308219178082191	TP53	True
0.06164383561643835	0.0	0.7271817389760509	0.05308219178082191	TP53	True
0.0639269406392694	0.0	0.7188982723084291	0.05308219178082191	TP53	True
0.06506849315068493	0.0	0.7180299989468677	0.05308219178082191	TP53	True
0.06621004566210045	0.0	0.7179168837908375	0.05308219178082191	TP53	True
0.06735159817351598	0.0	0.7176809793181167	0.05308219178082191	TP53	True
0.0684931506849315	0.0	0.7128179575696172	0.05308219178082191	TP53	True
0.06963470319634703	0.0	0.7105380367887868	0.05308219178082191	TP53	True
0.07077625570776255	0.0	0.7094900517236936	0.05308219178082191	TP53	True
0.07191780821917808	0.0	0.7076491600594971	0.05308219178082191	TP53	True
0.07420091324200913	0.0	0.7074485499998249	0.05308219178082191	TP53	True
0.07534246575342465	0.0	0.7022712364646321	0.05308219178082191	TP53	True
0.07648401826484018	0.0	0.7006597631997522	0.05308219178082191	TP53	True
0.0776255707762557	0.0	0.6990140611365934	0.05308219178082191	TP53	True
0.07876712328767123	0.0	0.6980661703045525	0.05308219178082191	TP53	True
0.08105022831050228	0.0	0.6955543865810524	0.05308219178082191	TP53	True
0.0821917808219178	0.0	0.6951932887142971	0.05308219178082191	TP53	True
0.08333333333333333	0.0	0.6943296034174288	0.05308219178082191	TP53	True
0.08447488584474885	0.0	0.6931750787040318	0.05308219178082191	TP53	True
0.08561643835616438	0.0	0.6930421163080662	0.05308219178082191	TP53	True
0.0867579908675799	0.0	0.6929932749382992	0.05308219178082191	TP53	True
0.08789954337899543	0.0	0.6929756484350512	0.05308219178082191	TP53	True
0.09018264840182648	0.0	0.6929072584819744	0.05308219178082191	TP53	True
0.091324200913242	0.0	0.6922570315691785	0.05308219178082191	TP53	True
0.09246575342465753	0.0	0.6918787920091484	0.05308219178082191	TP53	True
0.09474885844748858	0.0	0.6915528273221555	0.05308219178082191	TP53	True
0.0958904109589041	0.0	0.6902084534860089	0.05308219178082191	TP53	True
0.09703196347031963	0.0	0.6871072022574439	0.05308219178082191	TP53	True
0.09817351598173515	0.0	0.6870706312776989	0.05308219178082191	TP53	True
0.09931506849315068	0.0	0.6857516385825442	0.05308219178082191	TP53	True
0.1004566210045662	0.0	0.6848856743394075	0.05308219178082191	TP53	True
0.10159817351598173	0.0	0.6846691302541115	0.05308219178082191	TP53	True
0.10273972602739725	0.0	0.683482213782756	0.05308219178082191	TP53	True
0.10388127853881278	0.0	0.6828710703268049	0.05308219178082191	TP53	True
0.1050228310502283	0.0	0.6824593868720729	0.05308219178082191	TP53	True
0.10730593607305935	0.0	0.6824527749445137	0.05308219178082191	TP53	True
0.10844748858447488	0.0	0.6775343116140417	0.05308219178082191	TP53	True
0.1095890410958904	0.0	0.6770596714349689	0.05308219178082191	TP53	True
0.11187214611872145	0.0	0.6758398115769504	0.05308219178082191	TP53	True
0.11301369863013698	0.0	0.6745092318110467	0.05308219178082191	TP53	True
0.1141552511415525	0.0	0.672401526590699	0.05308219178082191	TP53	True
0.11529680365296803	0.0	0.6708540622596634	0.05308219178082191	TP53	True
0.11643835616438356	0.0	0.6696807964450302	0.05308219178082191	TP53	True
0.11757990867579908	0.0	0.6690455350313852	0.05308219178082191	TP53	True
0.1187214611872146	0.0	0.6689886340226768	0.05308219178082191	TP53	True
0.11986301369863013	0.0	0.6689472087818562	0.05308219178082191	TP53	True
0.12214611872146118	0.0	0.667885714435479	0.05308219178082191	TP53	True
0.1232876712328767	0.0	0.6668314083393045	0.05308219178082191	TP53	True
0.12442922374429223	0.0	0.6658135096508189	0.05308219178082191	TP53	True
0.12557077625570776	0.0	0.6653324495703099	0.05308219178082191	TP53	True
0.1267123287671233	0.0	0.6646624008387744	0.05308219178082191	TP53	True
0.1278538812785388	0.0	0.6640040201025458	0.05308219178082191	TP53	True
0.12899543378995434	0.0	0.6639966634249268	0.05308219178082191	TP53	True
0.13013698630136986	0.0	0.6639251882309252	0.05308219178082191	TP53	True
0.1324200913242009	0.0	0.6610662211191434	0.05308219178082191	TP53	True
0.13356164383561644	0.0	0.660192005516748	0.05308219178082191	TP53	True
0.1358447488584475	0.0	0.6598700631632434	0.05308219178082191	TP53	True
0.136986301369863	0.0	0.6597686889286112	0.05308219178082191	TP53	True
0.13812785388127855	0.0	0.6596521092754342	0.05308219178082191	TP53	True
0.13926940639269406	0.0	0.6594402798541187	0.05308219178082191	TP53	True
0.1404109589041096	0.0	0.6574460149890928	0.05308219178082191	TP53	True
0.1415525114155251	0.0	0.6561829108701772	0.05308219178082191	TP53	True
0.14269406392694065	0.0	0.6546660540483928	0.05308219178082191	TP53	True
0.14383561643835616	0.0	0.6543024373877462	0.05308219178082191	TP53	True
0.1461187214611872	0.0	0.6536979193916193	0.05308219178082191	TP53	True
0.14726027397260275	0.0	0.6523342031218283	0.05308219178082191	TP53	True
0.14840182648401826	0.0	0.6522532519635964	0.05308219178082191	TP53	True
0.1495433789954338	0.0	0.6521291163037278	0.05308219178082191	TP53	True
0.1506849315068493	0.0	0.6518448046056323	0.05308219178082191	TP53	True
0.15296803652968036	0.0	0.6515835854208825	0.05308219178082191	TP53	True
0.1541095890410959	0.0	0.6509748952672154	0.05308219178082191	TP53	True
0.15753424657534246	0.0	0.6505222772948759	0.05308219178082191	TP53	True
0.158675799086758	0.0	0.6487006247699786	0.05308219178082191	TP53	True
0.16095890410958905	0.0	0.6468127596915936	0.05308219178082191	TP53	True
0.16210045662100456	0.0	0.6460814644226855	0.05308219178082191	TP53	True
0.1632420091324201	0.0	0.6457501085513931	0.05308219178082191	TP53	True
0.1643835616438356	0.0	0.6453688579023941	0.05308219178082191	TP53	True
0.16552511415525115	0.0	0.6449529829259876	0.05308219178082191	TP53	True
0.16666666666666666	0.0	0.6443423847194141	0.05308219178082191	TP53	True
0.1678082191780822	0.0	0.6442517765299234	0.05308219178082191	TP53	True
0.1689497716894977	0.0	0.6438709525984686	0.05308219178082191	TP53	True
0.17009132420091325	0.0	0.6437321307640389	0.05308219178082191	TP53	True
0.17123287671232876	0.0	0.6431437282551661	0.05308219178082191	TP53	True
0.1723744292237443	0.0	0.6419269074066557	0.05308219178082191	TP53	True
0.17465753424657535	0.0	0.6410024018671097	0.05308219178082191	TP53	True
0.17579908675799086	0.0	0.6408852222630009	0.05308219178082191	TP53	True
0.1769406392694064	0.0	0.6398145550982963	0.05308219178082191	TP53	True
0.1780821917808219	0.0	0.6390102362123768	0.05308219178082191	TP53	True
0.17922374429223745	0.0	0.63833795597593	0.05308219178082191	TP53	True
0.18036529680365296	0.0	0.6367541006182933	0.05308219178082191	TP53	True
0.1815068493150685	0.0	0.6364213659939024	0.05308219178082191	TP53	True
0.182648401826484	0.0	0.636091147716542	0.05308219178082191	TP53	True
0.18493150684931506	0.0	0.6357416408514714	0.05308219178082191	TP53	True
0.1860730593607306	0.0	0.6356585099148674	0.05308219178082191	TP53	True
0.1872146118721461	0.0	0.6349581952815049	0.05308219178082191	TP53	True
0.18835616438356165	0.0	0.6346744404085461	0.05308219178082191	TP53	True
0.18949771689497716	0.0	0.6343681914045138	0.05308219178082191	TP53	True
0.1906392694063927	0.0	0.6337566861030586	0.05308219178082191	TP53	True
0.1917808219178082	0.0	0.6324431832807274	0.05308219178082191	TP53	True
0.19406392694063926	0.0	0.6319191619789009	0.05308219178082191	TP53	True
0.1952054794520548	0.0	0.6318858802390995	0.05308219178082191	TP53	True
0.19748858447488585	0.0	0.6317380337080369	0.05308219178082191	TP53	True
0.1997716894977169	0.0	0.6308080188870719	0.05308219178082191	TP53	True
0.2009132420091324	0.0	0.6307590367559964	0.05308219178082191	TP53	True
0.20205479452054795	0.0	0.6299793939792814	0.05308219178082191	TP53	True
0.20319634703196346	0.0	0.6291307043059524	0.05308219178082191	TP53	True
0.204337899543379	0.0	0.6286081420108087	0.05308219178082191	TP53	True
0.2054794520547945	0.0	0.6282300691260471	0.05308219178082191	TP53	True
