sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_1G3WYEN3	0.40654897803300244	0.33974151384681994	0.5990825819915369	0.5399708389535746	0.6993547092134759	0.5380616613856
BS_1HFK0SXV	0.6203438494151284	0.4629584134468681	0.4978546057092794	0.2578726745543416	0.6352779566894556	0.38576645520603614
BS_1HQ76V6D	0.4416914337167571	0.41019335872267015	0.4087272829452281	0.6149364421230386	0.6225793352487736	0.524038331099933
BS_1J2WQ08M	0.5329404079898344	0.5233390760942233	0.4812131620607844	0.3990242592934681	0.5775868537286418	0.592518080874727
BS_1JDG6JV5	0.5739269486075541	0.35513001059672583	0.5913497633789085	0.5435452086051361	0.5927262944188391	0.4574678325621904
BS_1KYGSMA7	0.4217555471471132	0.40658365267076385	0.5169338428723836	0.7368597235906074	0.3765979561873201	0.48132120526198685
BS_1N9XZXGE	0.5418714462261093	0.2367217944447586	0.28198682167442773	0.552760117110873	0.318884004769722	0.4048053074379009
BS_1NPD7PVG	0.5751489274719943	0.09166126121337906	0.7062678274483695	0.5386381263157729	0.42293709247007666	0.4245263322113778
BS_1QNTEZPS	0.7019306158017721	0.3029050105401776	0.434091869953321	0.4670716529969993	0.34208095497246904	0.33734537423539945
BS_1QXEC43H	0.5096367750982815	0.7886204593806923	0.4251825626374879	0.6552077850449493	0.6235607932080633	0.48658188677023884
BS_1RT76ANT	0.5442827609504197	0.7743945618386963	0.5894184382380343	0.45790158343371923	0.6672078561444473	0.5541066909701936
BS_1RXZ3BP7	0.5749062716352397	0.29937999024143064	0.5647087223610825	0.6436397044687716	0.3367401371030098	0.5110530834523459
BS_1SVVER1H	0.4293324955498496	0.18817844469854764	0.6169365472240761	0.6032446940708459	0.1996626394166896	0.4918439390061914
BS_1T19NFJ8	0.34714837397274734	0.6436196274478784	0.46351937548749594	0.5283531665724417	0.45808081596096356	0.7916168919995229
BS_1TPWFSK6	0.31415026536635077	0.26221187805951995	0.6410327015762902	0.7420983474793199	0.25352710677174856	0.46401988670781025
BS_1TWCV047	0.4191812337538123	0.6852604269551718	0.406957133334565	0.42886031467530344	0.29058725769194643	0.4363308687308267
BS_1XJ73KBQ	0.4692527681601967	0.07630649262013944	0.4276324815842149	0.33757544369809783	0.5462615997586736	0.4756871056864925
BS_1ZVXF5FE	0.43798586745094675	0.3000038957138267	0.5266849959807265	0.5193665952912797	0.26770951668362114	0.6940038565441169
BS_21RE8W46	0.40319834146250016	0.2827313363145564	0.5184049949959617	0.5251841681270819	0.7162513817328351	0.48966134392635347
BS_23M72ABG	0.36966978918635957	0.6102197002678005	0.43096173864161896	0.5576584965471251	0.3496966484946225	0.5723055754993738
BS_23QW0BBA	0.8737617481222383	0.27453599466711837	0.43077029320393956	0.6166889052146981	0.5509405613029501	0.6600578587923627
BS_23W9EPFE	0.35625222726804	0.7673528106822558	0.3869307072598746	0.48337805023549346	0.4545778742604886	0.28360035515936555
BS_24AHZ9ZW	0.462176625819119	0.3397058715075531	0.570452203396618	0.64392819971098	0.5938175773695632	0.3941175324583153
BS_258RRGDM	0.37332935557868613	0.6122330272462746	0.5089656758153136	0.43101443228932396	0.3964107206876742	0.5942605034882198
BS_25T139TX	0.5468594416330242	0.26376284053054855	0.4831350394820571	0.4542410089547303	0.6594342889011517	0.45978795091482655
BS_264RCK7G	0.5111702012327303	0.5488034645614136	0.5474659924605338	0.42350327026032064	0.4491663428276377	0.5269809180704571
BS_273HKCT4	0.5497404368737107	0.5011748189102376	0.5728252351840862	0.5513031142470334	0.5649441683088284	0.5081552817711733
BS_27QE6BV7	0.359468085446521	0.47059679983176245	0.4740415360132734	0.45796938646919233	0.4245219981389291	0.5085732871841779
BS_28CDASF7	0.5929984930562778	0.24414539908998165	0.5667148014416948	0.5607727064129184	0.615252417705039	0.5846767469568206
BS_29006KEX	0.8053341841669327	0.3371132584896272	0.45206246813376694	0.7762061853594489	0.6949131586905145	0.5557148892806288
BS_29CPJ040	0.5935803697836259	0.37753243809225057	0.47388436676622175	0.48311864835478907	0.2821837812069581	0.5204674127247907
BS_29X4ZX6Q	0.5131335926798232	0.8458649089220622	0.6163582292191975	0.6432097949846249	0.33708042067388433	0.5218641820997287
BS_2A162JH9	0.7861753169988546	0.670125730313372	0.5227180756257033	0.5858401828982005	0.6810024102207288	0.3456431017417996
BS_2A5R9MEJ	0.44113156201942477	0.8359006547358978	0.470828363475562	0.331541680082053	0.48596928632197395	0.4757341189794424
BS_2ADZNNV4	0.37342036803099304	0.29217461792369953	0.5123626879926043	0.6337340431699049	0.568027967202033	0.6210398672584839
BS_2AR3AP0N	0.3660801485939569	0.4954668078529735	0.5454174197382774	0.4753239236006296	0.6785463574035536	0.42399930324507323
BS_2EMW8ZG3	0.41286613796761834	0.24136830179005958	0.7113712126563264	0.6330238167740037	0.49853714140463384	0.6409863272776559
BS_2EN3X6HB	0.6749994244536867	0.07987824004052871	0.7230521089407876	0.5486398917267116	0.4207770870316156	0.5193152221002937
BS_2HN96129	0.6641441536862588	0.15486837369702847	0.6682268915061604	0.5364978903666816	0.5659805333737475	0.4537982939469642
BS_2HNXVFAS	0.3658001110466952	0.8528792015525659	0.46153416565962174	0.6481955225329531	0.5176035793569541	0.5127863788665886
BS_2KJ2YAZR	0.5283539017066636	0.27599984140888717	0.626918601093027	0.5330729236483519	0.6519633921185379	0.417535758514794
BS_2R9TCR03	0.3470807925576893	0.6093109137917094	0.5036895888258796	0.47647593693524976	0.6585771447963761	0.5656427924586954
BS_2SFTWNVE	0.3181755532107245	0.6535396073917162	0.3539782695574626	0.3768359734030418	0.632658181098454	0.4879587549024215
BS_2SHWPB5P	0.3612558931685927	0.5657684871467441	0.4486915499645102	0.5171680563061718	0.30897481901349183	0.41905515412007965
BS_2W3NC4K1	0.38680855244311196	0.3950326754794825	0.5245075625548932	0.28864310724322456	0.4776131679886238	0.4763185876401135
BS_2WPQ8YCW	0.5364991919506328	0.5032949258891256	0.5487639698772514	0.5823690072985358	0.5754385454284979	0.4918624907390549
BS_2XD3MNKD	0.36584056897601697	0.6195321145202116	0.4536592616465738	0.40414145668318047	0.5667363695593005	0.5657174010058947
BS_2YCJV2VV	0.6797668240464709	0.20486586821912126	0.5854899382304711	0.5337877179937653	0.6585022702265815	0.47975149057422556
BS_2Z1MKS84	0.5660684260552206	0.6041882612140039	0.3870868325007946	0.53569784241768	0.37454113898557784	0.552887161516377
BS_30VC3R2Q	0.6629121842523404	0.17235335720634645	0.6029926397295776	0.5587950579838337	0.5146327846775548	0.5330904249295797
BS_31TF0P1N	0.8729134642501002	0.38056414244540904	0.48568077285397665	0.7325282212487823	0.4922746451473448	0.4472825236809989
BS_34201DKZ	0.2680547337455926	0.5680558602697037	0.46708718339030636	0.5683706230530599	0.2853057930783913	0.5729546909914869
BS_37GTVG4N	0.6552347776109647	0.6521799020086901	0.43966404929842434	0.42857367914580774	0.4712628010602254	0.5670544645465236
BS_398KYV92	0.3501188351774811	0.6233974713236312	0.4781296862485593	0.4442194382625815	0.47975560267635237	0.3885161976601229
BS_399RPKC9	0.42469981142994817	0.7277243827600312	0.42656772372149504	0.4151960599587049	0.48883163121911316	0.5449646470468684
BS_39CGACC7	0.31890939788147427	0.5994967247420321	0.45263510392761996	0.5425186325583504	0.532793961177151	0.4731361819277866
BS_3BDAG9YN	0.7694869497410863	0.030366251260139438	0.5294285033284649	0.4933691249626964	0.283972880946837	0.5486647085024637
BS_3BVVWHP5	0.3210927390919705	0.20654921695590708	0.46826239966561983	0.545956227668129	0.6140836134631209	0.48280191450167853
BS_3DCBDJAT	0.36262746675412877	0.5236461232884259	0.4385757593292402	0.36408816985643316	0.3289153518838115	0.5108585835120875
BS_3EVSN5QD	0.4179803366336585	0.20781864821332455	0.5379496466950703	0.6060316441322224	0.18309971748375406	0.6209523812967132
BS_3F4FQJMR	0.3229485384290588	0.3744562809162488	0.42699829807337114	0.41242672990531004	0.43903316533405895	0.552026537095574
BS_3F5PR9GS	0.4596271583779495	0.8122305313271178	0.420591450625512	0.46271940383800036	0.42451961679533734	0.4961598304940542
BS_3G3KWY18	0.4557515824838382	0.32668895413691684	0.5813405479636656	0.4049555247628122	0.5391898537099583	0.49119164648003355
BS_3H71BH6Q	0.5154274607979659	0.4410528567879865	0.5806731817888054	0.4338074102405046	0.4681303450901686	0.7683282643517756
BS_3J85TTZM	0.4330906321396354	0.5428881564618154	0.4854108170304708	0.44937928393820153	0.6191646575276362	0.4267640605095608
BS_3KASVCSQ	0.4937881764942536	0.6968529324317636	0.47660122160813845	0.6110148101519115	0.5837530587315308	0.4261867619349992
BS_3KHXMAJF	0.6315831135811384	0.5392628549051247	0.47077809639057694	0.46367267155428776	0.49279460698599126	0.6070756792635641
BS_3MS8WVNR	0.31068830490598104	0.8488764334080806	0.35778679095551963	0.4778067989247551	0.6180104843061797	0.54476938537613
BS_3MYEMXPQ	0.3889692894044014	0.8063693021168501	0.37406579366028947	0.6460648533567671	0.46708014475441256	0.5571875017262822
BS_3NNQ6PSB	0.42585951102923036	0.6839749112576307	0.38973012435742016	0.44277285441706554	0.6199780278211915	0.43528534394647367
BS_3NWQXPQV	0.46651517985911245	0.704734217045842	0.313011652925686	0.43215587506481756	0.22632838179259052	0.49549441322394916
BS_3P20Q2C3	0.519975808558568	0.5666003113349926	0.5033699842279713	0.48006452271793965	0.24695325337728796	0.6752156315147608
BS_3PYESPHA	0.3296857690220868	0.7173397470042919	0.5492353023832898	0.5684940151128185	0.6448145272197292	0.6207123091204881
BS_3Q0GTSYH	0.5581945628328914	0.30857184167685403	0.5330134325641305	0.6480532178389349	0.5947180199968808	0.4262576119897503
BS_3T6X4BPC	0.3924090414010718	0.5900238290636106	0.5104640480567986	0.3126914821578852	0.5741106918111886	0.4951857642815368
BS_3TQSE8HF	0.38169127584030127	0.30639887777995994	0.5032015144703825	0.5992932821491944	0.42393310640368675	0.336547258858797
BS_3V3KE3VT	0.5886168766012728	0.6443295819415422	0.4473011394928896	0.4962667353625123	0.3951264360228368	0.4587688649325607
BS_3W07B2TG	0.4842718741519798	0.23166456910744077	0.7329380053008718	0.6793573947914925	0.3638568469753618	0.48038798482480594
BS_3X9WMZGJ	0.2943443040837401	0.572841692133192	0.44838904875085694	0.3783041144732903	0.8107364089182763	0.4909774347008222
BS_3XY76V8T	0.3341037884793765	0.4024031462941369	0.5138212444127084	0.46931530186352	0.18813002337315	0.3558372849615653
BS_3Y0QXZQB	0.44019552655157973	0.2713114129797007	0.5828208295857505	0.6302329042270566	0.659668494040705	0.3979544919218666
BS_401R3KV0	0.5061384622041222	0.4229398884354504	0.5708492159069213	0.5679096413509005	0.6379733265663843	0.54513648281328
BS_40MP5BWR	0.8968349588652226	0.04740676465304887	0.48498343515592507	0.4248509809109055	0.44870509048470364	0.5604473734332962
BS_42DY6WS7	0.5611359633165176	0.4636013078141993	0.5750476794354433	0.9502845952625673	0.5437794057645299	0.30544571239334306
BS_42Y3YANN	0.6086398239208447	0.3801922649666683	0.5714415684989914	0.31330005980060366	0.3298545696612534	0.4835932421735382
BS_44A3ES23	0.6970345121878463	0.6884967383068372	0.4492020763364313	0.24550164261852014	0.41208909824556944	0.463806397832436
BS_45J79YTF	0.6761581437765429	0.289378108227037	0.4376353650491911	0.45151903137654203	0.30871084043703545	0.4739119154406438
BS_46BZ2NNN	0.674900824458735	0.6079912166572885	0.488411775797505	0.3719225355831872	0.46960322483200256	0.49293174269543294
BS_470DYRJQ	0.386210514453496	0.5383864489873718	0.4801694556040397	0.5286281890084545	0.4065945144491833	0.512149779727601
BS_478TN841	0.360553675153768	0.258320495903015	0.5445591818957853	0.49020517802810726	0.6299890378017349	0.588508249271878
BS_479S95Q6	0.5691131615344583	0.20244474667888873	0.6798394734276512	0.325368439297793	0.5675358981726801	0.5225811494779313
BS_47SJZ3PH	0.4681187663955649	0.056742032350334905	0.5797679131665656	0.49561215430409794	0.34216269563377266	0.5520237029596562
BS_49852ZBH	0.4984535477729763	0.4609762536412235	0.5733640447160706	0.4480329322917007	0.542098464833038	0.6226926303997442
BS_49BQS7Z6	0.29528637815776804	0.40823251277833933	0.47858301252639435	0.3919175274476302	0.8198301950555985	0.528565520654384
BS_49F4RAA4	0.568915106724078	0.42753421013920245	0.4902098240225163	0.3654545369975703	0.1616609209173554	0.5499872334078173
BS_49FQXT2E	0.42928939187270465	0.71196625118077	0.5138552730512943	0.2766584911361256	0.5261286019152782	0.49694684312153786
BS_49VCQD19	0.46407559120558817	0.38420266374457074	0.5694802639715226	0.44941007187345483	0.6953244738100365	0.4565770582675776
BS_4A45GGSW	0.5154765085342491	0.35058424121501713	0.5498425120579139	0.3373495318939382	0.19028904365215302	0.5313293463495375
BS_4B0BAVTX	0.6311875418442323	0.7405340049712842	0.5209291828177323	0.46289628828491614	0.6422908253277703	0.4870530651931186
BS_4BWB0FA0	0.36216020663241977	0.07654370901359	0.6320502250911852	0.5143929564578918	0.5657612330053666	0.46013879836123844
BS_4C4MZ4NT	0.5417775906911086	0.46088639653545177	0.570332035773399	0.5122663620054976	0.6096678389429628	0.6516038761382287
BS_4C6B11E4	0.6053036277602211	0.4368634581189512	0.5997581868989972	0.6029731333676206	0.3351024255836248	0.6410955873828871
BS_4CP4T22V	0.32966591568574377	0.8009010917655108	0.2289958869718248	0.44059622140070587	0.2739656429945465	0.46770009745189894
BS_4D9DD103	0.4629257856288618	0.6369801059826572	0.4726261309309997	0.4053550245000209	0.7356593183832021	0.601015902680424
BS_4E1G7E3G	0.5098231607897635	0.5069165037509571	0.4600474672363335	0.7021470237956079	0.6433445981932344	0.4814890306417755
BS_4EN8D8Y4	0.5468376297339024	0.3598591617460958	0.621767652928099	0.38046902786804754	0.3084125732234346	0.4688582798379903
BS_4FZS7TX4	0.2110736085016448	0.6279354126110867	0.463473731283721	0.4605268347551987	0.6516278200059352	0.49619260588911085
BS_4GTESTSE	0.3559036654940174	0.8964607693231115	0.3450742901020033	0.6075516378057711	0.44647985068005275	0.5013398276957082
BS_4HQ3T2NC	0.48231390107900907	0.42902793767682024	0.522521489604927	0.6790345801408397	0.3928899446710158	0.5679969473357604
BS_4JWBB28H	0.6411643332980544	0.837810727792006	0.5361160811787091	0.4661332794102375	0.420223111923569	0.5036283088159095
BS_4NF35AF6	0.6434190524464564	0.40272490076722145	0.6013000289835387	0.5759924453676621	0.6759902845772872	0.5734332925469754
BS_4NWHYH53	0.38951696634526384	0.3488948206403069	0.4283210653722928	0.47949714398536025	0.3861847505914557	0.5266357256417096
BS_4PH1MBGR	0.4059770282912194	0.728480194947352	0.38049543866702185	0.42473191507434876	0.6377689646119891	0.4629695024879624
BS_4QW2S1Q8	0.5133169225271648	0.8157875858462281	0.5844629906703178	0.2878884102068617	0.4622324596392179	0.44807699377859067
BS_4SCWT0FX	0.49207938030448717	0.6856957791932471	0.4464159528606861	0.2715545343951262	0.24157773033727398	0.4573698701259711
BS_4T0HPZDC	0.5111731253520853	0.6490112953411832	0.5717610033284863	0.6857140160831409	0.2900117254606517	0.562544200235751
BS_4W1DBAN4	0.3523560466864767	0.6426789177440211	0.5173458731795609	0.7980498147371645	0.5332438560824625	0.4882316873228267
BS_4W68NV3M	0.33882283808162617	0.49199878763078037	0.3437746779467509	0.5212338846375966	0.7778064159166105	0.4666952712943376
BS_4Y6BCYK5	0.5445405088372157	0.37720068299658427	0.6603493973352588	0.46932113432995864	0.442164331445119	0.5297226751025113
BS_4Z2F4P9N	0.6342717445597531	0.10930097525967938	0.5639773371005202	0.5775324860527873	0.5821784027384056	0.520657938906915
BS_51RA1PGE	0.5632312721487833	0.8303357211796185	0.6589843775476236	0.30684544982160167	0.5058779877051439	0.4863218072497467
BS_52426AMF	0.45341820731160787	0.4431264122684855	0.5264219120745965	0.5937100600342798	0.483395895217281	0.46180085025025014
BS_52C576HH	0.801929844405905	0.29561846163863825	0.514766601057192	0.4437846192103973	0.7350571730264552	0.4013499683112877
BS_52DAPP1Y	0.6044439237849399	0.37826256914686024	0.5722803966380174	0.270497968968987	0.41580840855013645	0.5225047044353509
BS_52MPKTJH	0.4329595274991328	0.7258882727811499	0.447661651999393	0.5345489518171885	0.2588291806689624	0.4763325604294159
BS_53CTGDQG	0.45534920744739243	0.24066794023986313	0.4110110554819728	0.37770888867471253	0.2654497602591818	0.4231826789018145
BS_53GQKVEX	0.6163151474472071	0.35959187762567724	0.6344938567972116	0.46259311238298895	0.1886465190760632	0.5151193441934199
BS_53M8PP88	0.3371290630284237	0.5379654786713066	0.4814176531976101	0.36572253227313095	0.2777053497026761	0.4873413071349523
BS_55JW3HFM	0.4686575694243608	0.280064288882915	0.5790906957074174	0.4353556085402759	0.5178707148667118	0.5485849864397451
BS_55P8HPYD	0.608942952667005	0.4327411306325418	0.5662104556964009	0.5092549268917096	0.6564406981155269	0.4590635229707481
BS_593HEWBF	0.4468408994637783	0.45195833040461336	0.5597451046900005	0.5227756137907724	0.5765226010341414	0.6398319420128947
BS_5965SFPZ	0.3926832676958657	0.738255988135517	0.44402312008285455	0.5106909268701878	0.5491187950441472	0.4188574273244404
BS_59ZJWJTF	0.9159171240977401	0.1899860244726848	0.6763663985233962	0.5566102941245638	0.5089857737657981	0.6631933123264351
BS_5AF6ZNJF	0.4637457750224077	0.22629041456855178	0.41300206920869725	0.4582337914104173	0.5121771053861549	0.4970027653959451
BS_5CMGN56B	0.5179217997404704	0.25777742240477136	0.5518177963252271	0.48671060676050454	0.4493725788808089	0.519515779569122
BS_5CTVXVRX	0.7667183847790326	0.14098216770702715	0.523598246949001	0.3551166571123725	0.473695105463148	0.512223082901283
BS_5GNQC2FF	0.40720455047407533	0.13418567466227424	0.5737872613439218	0.584104700249783	0.3562375638439718	0.5516570223101492
BS_5JM573JC	0.3618814046369346	0.4721831545382308	0.44001024397422467	0.34339959051664065	0.47699456089763137	0.5327484635366848
BS_5K3R0F5D	0.35694923958382907	0.46344322828204143	0.5833193950909203	0.7086315026482247	0.5585078350832953	0.44638285765926305
BS_5NWDARXG	0.3877452391351265	0.4978425872971967	0.48895970352432466	0.6958472328814426	0.6582477154171097	0.43786403627497805
BS_5P1TN10Z	0.40480696083442774	0.9098952607394886	0.31612413170525056	0.7853166919447191	0.8437785557008103	0.4872596006301913
BS_5P3CZQV8	0.4030862186541151	0.4295821449917344	0.49835821107562867	0.4373824573997524	0.5042332993232548	0.6245071755050932
BS_5PEFNDCY	0.38635914667899673	0.5304404345782666	0.4714506453137329	0.5661884190552942	0.4104905219683439	0.4410108521899927
BS_5PJCHF6V	0.46655946661022724	0.6864031680223083	0.33777822433189036	0.461132170361711	0.731685312070563	0.6037877953503095
BS_5PV5N4HQ	0.5356546789961727	0.4217859270965406	0.5841810256940329	0.5801364643984828	0.573273988983415	0.5026620175487578
BS_5VQP0E6K	0.4008794485344184	0.6778767707420849	0.3873059381777965	0.4526762351065133	0.6229226361224997	0.4558706608210527
BS_5YJEPPTP	0.413272015165737	0.466607644981128	0.5134469158954421	0.7019621122452432	0.6445932342378692	0.4865970707045721
BS_60K3EQ9S	0.37208647313001647	0.6556593845857743	0.4720389937685638	0.532257759201938	0.5585892739158327	0.6404859416850431
BS_61E80SD6	0.353640457175618	0.7696098875519873	0.38889359771309845	0.41757918076075673	0.5626773405616322	0.48247845731929945
BS_64HCD9K3	0.5479573356940456	0.9304713892160945	0.5959684409033293	0.5769611109020658	0.6496968231081623	0.5863485311389598
BS_66ABA973	0.52281321104086	0.35952849136798437	0.556684737118027	0.5283985940598487	0.6056437604704578	0.4691467936186394
BS_66HQ3E4Z	0.502247393643119	0.4438178749173256	0.5703123075881047	0.4080860434716328	0.5190835339284453	0.3752894304218798
BS_67PX06P3	0.4189016367849104	0.46428452720740854	0.5513168148251867	0.3641388470061207	0.5140292024876122	0.5046275184567929
BS_67Z63A2K	0.2366597700225949	0.6057517629461766	0.44816144507220795	0.4106153921627564	0.46945207734078154	0.42638481389398475
BS_680K119G	0.3629961787317346	0.491527769873442	0.588055805595628	0.3494574334230971	0.5749425550212914	0.43814440312055214
BS_68BW2163	0.5564178312763134	0.5190660442364443	0.5347030847996359	0.39975615754549704	0.3126949881517883	0.49389844966892354
BS_699TN5RN	0.7386502573029341	0.1502744947498545	0.6711047337036443	0.4699266869237224	0.31078578979779226	0.5229868968132139
BS_69V8P8A0	0.41348764403228294	0.47742578701207794	0.4852413706920804	0.4132954683525111	0.5434647360530123	0.48390931423457395
BS_6DCSD5Y6	0.5404153674052696	0.8412482790789156	0.45583975532568655	0.541694654719912	0.3378757260664985	0.5837769685473435
